time,spot_close,fut_open,fut_high,fut_low,fut_close,bias,oi,fut_volume,bid,ask,oiperct_from_last_day,oiperct_from_last_candle,oi_change,last_price_change
1769940000,0.0,1414.5,1430.9,1349.0,1360.7,1360.7,1220000,1078000,0.0,0.0,0.0,0.0,0,0.0
1770026400,0.0,1362.2,1412.4,1358.4,1410.9,1410.9,1378000,599000,0.0,0.0,12.95,12.95,158,50.2
1770112800,0.0,1483.1,1483.1,1452.9,1458.9,1458.9,1593000,679000,0.0,0.0,15.6,15.6,215,48.0
1770199200,0.0,1465.2,1484.1,1465.2,1478.1,1478.1,1674000,572000,0.0,0.0,5.08,5.08,81,19.2
1770285600,0.0,1480.4,1480.4,1464.4,1466.4,1466.4,1934000,514000,0.0,0.0,15.53,15.53,260,-11.7
1770372000,0.0,1459.3,1471.9,1455.0,1470.0,1470.0,2245000,525000,0.0,0.0,16.08,16.08,311,3.6
1770631200,0.0,1477.5,1486.0,1477.5,1482.0,1482.0,2325000,282000,0.0,0.0,3.56,3.56,80,12.0
1770717600,0.0,1488.9,1488.9,1474.2,1478.1,1478.1,2451000,255000,0.0,0.0,5.42,5.42,126,-3.9
1770804000,0.0,1480.6,1489.0,1477.8,1488.2,1488.2,2467000,238000,0.0,0.0,0.65,0.65,16,10.1
1770890400,0.0,1488.9,1488.9,1467.9,1470.7,1470.7,2582000,437000,0.0,0.0,4.66,4.66,115,-17.5
1770976800,0.0,1466.4,1466.4,1438.6,1440.2,1440.2,2899000,665000,0.0,0.0,12.28,12.28,317,-30.5
1771236000,0.0,1438.6,1458.9,1430.0,1457.2,1457.2,3061000,544000,0.0,0.0,5.59,5.59,162,17.0
1771322400,0.0,1453.8,1453.8,1438.7,1442.4,1442.4,3345000,483000,0.0,0.0,9.28,9.28,284,-14.8
1771408800,0.0,1442.5,1458.4,1436.3,1457.5,1457.5,3990000,1172000,0.0,0.0,19.28,19.28,645,15.1
1771495200,0.0,1456.5,1457.2,1420.6,1426.6,1426.6,4219000,994000,0.0,0.0,5.74,5.74,229,-30.9
1771581600,0.0,1426.6,1445.5,1423.2,1439.7,1439.7,4345000,691000,0.0,0.0,2.99,2.99,126,13.1
