callOi,expiryData,indiavixData,optionsChain,putOi,fetched_datetime
15896000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 1148000, ""option_type"": ""CE"", ""strike_price"": 4700, ""oich"": 1148000}, {""ask"": 0, ""bid"": 0, ""oi"": 55000, ""option_type"": ""CE"", ""strike_price"": 5400, ""oich"": 55000}, {""ask"": 0, ""bid"": 0, ""oi"": 1297000, ""option_type"": ""PE"", ""strike_price"": 4500, ""oich"": 1297000}, {""ask"": 0, ""bid"": 0, ""oi"": 255000, ""option_type"": ""PE"", ""strike_price"": 4350, ""oich"": 255000}, {""ask"": 0, ""bid"": 0, ""oi"": 701000, ""option_type"": ""PE"", ""strike_price"": 4300, ""oich"": 701000}, {""ask"": 0, ""bid"": 0, ""oi"": 146000, ""option_type"": ""PE"", ""strike_price"": 3700, ""oich"": 146000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3800, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 4650, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 1673000, ""option_type"": ""CE"", ""strike_price"": 4800, ""oich"": 1673000}, {""ask"": 0, ""bid"": 0, ""oi"": 3442000, ""option_type"": ""CE"", ""strike_price"": 5000, ""oich"": 3442000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 5050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 12000, ""option_type"": ""CE"", ""strike_price"": 4100, ""oich"": 12000}, {""ask"": 0, ""bid"": 0, ""oi"": 232000, ""option_type"": ""PE"", ""strike_price"": 4100, ""oich"": 232000}, {""ask"": 0, ""bid"": 0, ""oi"": 73000, ""option_type"": ""PE"", ""strike_price"": 4550, ""oich"": 73000}, {""ask"": 0, ""bid"": 0, ""oi"": 276000, ""option_type"": ""CE"", ""strike_price"": 4550, ""oich"": 276000}, {""ask"": 0, ""bid"": 0, ""oi"": 516000, ""option_type"": ""PE"", ""strike_price"": 4700, ""oich"": 516000}, {""ask"": 0, ""bid"": 0, ""oi"": 10000, ""option_type"": ""PE"", ""strike_price"": 4750, ""oich"": 10000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 298000, ""option_type"": ""PE"", ""strike_price"": 5200, ""oich"": 298000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3750, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 46000, ""option_type"": ""PE"", ""strike_price"": 3750, ""oich"": 46000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1402000, ""option_type"": ""CE"", ""strike_price"": 4600, ""oich"": 1402000}, {""ask"": 0, ""bid"": 0, ""oi"": 486000, ""option_type"": ""CE"", ""strike_price"": 4300, ""oich"": 486000}, {""ask"": 0, ""bid"": 0, ""oi"": 35000, ""option_type"": ""CE"", ""strike_price"": 4000, ""oich"": 35000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 303000, ""option_type"": ""CE"", ""strike_price"": 4750, ""oich"": 303000}, {""ask"": 0, ""bid"": 0, ""oi"": 24000, ""option_type"": ""PE"", ""strike_price"": 5100, ""oich"": 24000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3600, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 811000, ""option_type"": ""CE"", ""strike_price"": 4450, ""oich"": 811000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 32000, ""option_type"": ""CE"", ""strike_price"": 3700, ""oich"": 32000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 5050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 341000, ""option_type"": ""CE"", ""strike_price"": 4900, ""oich"": 341000}, {""ask"": 0, ""bid"": 0, ""oi"": 633000, ""option_type"": ""PE"", ""strike_price"": 4450, ""oich"": 633000}, {""ask"": 0, ""bid"": 0, ""oi"": 299000, ""option_type"": ""CE"", ""strike_price"": 4200, ""oich"": 299000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 3600, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 14000, ""option_type"": ""PE"", ""strike_price"": 3500, ""oich"": 14000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 3950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 321000, ""option_type"": ""CE"", ""strike_price"": 5200, ""oich"": 321000}, {""ask"": 0, ""bid"": 0, ""oi"": 3409000, ""option_type"": ""CE"", ""strike_price"": 4500, ""oich"": 3409000}, {""ask"": 0, ""bid"": 0, ""oi"": 1623000, ""option_type"": ""PE"", ""strike_price"": 4400, ""oich"": 1623000}, {""ask"": 0, ""bid"": 0, ""oi"": 20000, ""option_type"": ""CE"", ""strike_price"": 4250, ""oich"": 20000}, {""ask"": 0, ""bid"": 0, ""oi"": 804000, ""option_type"": ""PE"", ""strike_price"": 4000, ""oich"": 804000}, {""ask"": 0, ""bid"": 0, ""oi"": 33000, ""option_type"": ""PE"", ""strike_price"": 3900, ""oich"": 33000}, {""ask"": 0, ""bid"": 0, ""oi"": 188000, ""option_type"": ""CE"", ""strike_price"": 4650, ""oich"": 188000}, {""ask"": 0, ""bid"": 0, ""oi"": 687000, ""option_type"": ""PE"", ""strike_price"": 4200, ""oich"": 687000}, {""ask"": 0, ""bid"": 0, ""oi"": 132000, ""option_type"": ""PE"", ""strike_price"": 4250, ""oich"": 132000}, {""ask"": 0, ""bid"": 0, ""oi"": 1196000, ""option_type"": ""PE"", ""strike_price"": 4800, ""oich"": 1196000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3900, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1490000, ""option_type"": ""CE"", ""strike_price"": 4400, ""oich"": 1490000}, {""ask"": 0, ""bid"": 0, ""oi"": 3000, ""option_type"": ""PE"", ""strike_price"": 4850, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 611000, ""option_type"": ""PE"", ""strike_price"": 5000, ""oich"": 611000}, {""ask"": 0, ""bid"": 0, ""oi"": 21000, ""option_type"": ""CE"", ""strike_price"": 5100, ""oich"": 21000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""PE"", ""strike_price"": 3850, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 247000, ""option_type"": ""PE"", ""strike_price"": 4900, ""oich"": 247000}, {""ask"": 0, ""bid"": 0, ""oi"": 476000, ""option_type"": ""PE"", ""strike_price"": 4600, ""oich"": 476000}, {""ask"": 0, ""bid"": 0, ""oi"": 129000, ""option_type"": ""CE"", ""strike_price"": 4350, ""oich"": 129000}, {""ask"": 0, ""bid"": 0, ""oi"": 4000, ""option_type"": ""PE"", ""strike_price"": 3800, ""oich"": 4000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3500, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4950, ""oich"": 0}]",10064000,2025-12-29
21635000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 35000, ""option_type"": ""CE"", ""strike_price"": 5100, ""oich"": 14000}, {""ask"": 0, ""bid"": 0, ""oi"": 809000, ""option_type"": ""PE"", ""strike_price"": 5000, ""oich"": 198000}, {""ask"": 0, ""bid"": 0, ""oi"": 3000, ""option_type"": ""PE"", ""strike_price"": 4850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 2637000, ""option_type"": ""CE"", ""strike_price"": 4400, ""oich"": 1147000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 3950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 56000, ""option_type"": ""PE"", ""strike_price"": 5100, ""oich"": 32000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1119000, ""option_type"": ""CE"", ""strike_price"": 4450, ""oich"": 308000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 32000, ""option_type"": ""CE"", ""strike_price"": 3700, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3600, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 90000, ""option_type"": ""PE"", ""strike_price"": 3900, ""oich"": 57000}, {""ask"": 0, ""bid"": 0, ""oi"": 109000, ""option_type"": ""CE"", ""strike_price"": 4250, ""oich"": 89000}, {""ask"": 0, ""bid"": 0, ""oi"": 257000, ""option_type"": ""CE"", ""strike_price"": 4650, ""oich"": 69000}, {""ask"": 0, ""bid"": 0, ""oi"": 428000, ""option_type"": ""CE"", ""strike_price"": 5200, ""oich"": 107000}, {""ask"": 0, ""bid"": 0, ""oi"": 4346000, ""option_type"": ""CE"", ""strike_price"": 4500, ""oich"": 937000}, {""ask"": 0, ""bid"": 0, ""oi"": 2399000, ""option_type"": ""PE"", ""strike_price"": 4400, ""oich"": 776000}, {""ask"": 0, ""bid"": 0, ""oi"": 1272000, ""option_type"": ""PE"", ""strike_price"": 4000, ""oich"": 468000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 5050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 359000, ""option_type"": ""CE"", ""strike_price"": 4900, ""oich"": 18000}, {""ask"": 0, ""bid"": 0, ""oi"": 700000, ""option_type"": ""PE"", ""strike_price"": 4450, ""oich"": 67000}, {""ask"": 0, ""bid"": 0, ""oi"": 487000, ""option_type"": ""CE"", ""strike_price"": 4200, ""oich"": 188000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 3600, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 18000, ""option_type"": ""PE"", ""strike_price"": 3500, ""oich"": 4000}, {""ask"": 0, ""bid"": 0, ""oi"": 1793000, ""option_type"": ""CE"", ""strike_price"": 4600, ""oich"": 391000}, {""ask"": 0, ""bid"": 0, ""oi"": 1334000, ""option_type"": ""CE"", ""strike_price"": 4700, ""oich"": 186000}, {""ask"": 0, ""bid"": 0, ""oi"": 54000, ""option_type"": ""CE"", ""strike_price"": 4950, ""oich"": 54000}, {""ask"": 0, ""bid"": 0, ""oi"": 199000, ""option_type"": ""PE"", ""strike_price"": 3800, ""oich"": 195000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3500, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3750, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 510000, ""option_type"": ""PE"", ""strike_price"": 5200, ""oich"": 212000}, {""ask"": 0, ""bid"": 0, ""oi"": 13000, ""option_type"": ""PE"", ""strike_price"": 4750, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 730000, ""option_type"": ""PE"", ""strike_price"": 4700, ""oich"": 214000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 4950, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 66000, ""option_type"": ""PE"", ""strike_price"": 3750, ""oich"": 20000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 340000, ""option_type"": ""CE"", ""strike_price"": 4550, ""oich"": 64000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3800, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 149000, ""option_type"": ""PE"", ""strike_price"": 3700, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 323000, ""option_type"": ""CE"", ""strike_price"": 4750, ""oich"": 20000}, {""ask"": 0, ""bid"": 0, ""oi"": 88000, ""option_type"": ""CE"", ""strike_price"": 5400, ""oich"": 33000}, {""ask"": 0, ""bid"": 0, ""oi"": 47000, ""option_type"": ""PE"", ""strike_price"": 4150, ""oich"": 47000}, {""ask"": 0, ""bid"": 0, ""oi"": 958000, ""option_type"": ""CE"", ""strike_price"": 4300, ""oich"": 472000}, {""ask"": 0, ""bid"": 0, ""oi"": 1230000, ""option_type"": ""PE"", ""strike_price"": 4300, ""oich"": 529000}, {""ask"": 0, ""bid"": 0, ""oi"": 954000, ""option_type"": ""PE"", ""strike_price"": 4350, ""oich"": 699000}, {""ask"": 0, ""bid"": 0, ""oi"": 1588000, ""option_type"": ""PE"", ""strike_price"": 4500, ""oich"": 291000}, {""ask"": 0, ""bid"": 0, ""oi"": 37000, ""option_type"": ""CE"", ""strike_price"": 4000, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 12000, ""option_type"": ""CE"", ""strike_price"": 4100, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 5050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 434000, ""option_type"": ""PE"", ""strike_price"": 4100, ""oich"": 202000}, {""ask"": 0, ""bid"": 0, ""oi"": 101000, ""option_type"": ""PE"", ""strike_price"": 4550, ""oich"": 28000}, {""ask"": 0, ""bid"": 0, ""oi"": 97000, ""option_type"": ""PE"", ""strike_price"": 4650, ""oich"": 95000}, {""ask"": 0, ""bid"": 0, ""oi"": 1966000, ""option_type"": ""CE"", ""strike_price"": 4800, ""oich"": 293000}, {""ask"": 0, ""bid"": 0, ""oi"": 4115000, ""option_type"": ""CE"", ""strike_price"": 5000, ""oich"": 673000}, {""ask"": 0, ""bid"": 0, ""oi"": 12000, ""option_type"": ""PE"", ""strike_price"": 3850, ""oich"": 11000}, {""ask"": 0, ""bid"": 0, ""oi"": 803000, ""option_type"": ""CE"", ""strike_price"": 4350, ""oich"": 674000}, {""ask"": 0, ""bid"": 0, ""oi"": 667000, ""option_type"": ""PE"", ""strike_price"": 4600, ""oich"": 191000}, {""ask"": 0, ""bid"": 0, ""oi"": 353000, ""option_type"": ""PE"", ""strike_price"": 4900, ""oich"": 106000}, {""ask"": 0, ""bid"": 0, ""oi"": 926000, ""option_type"": ""PE"", ""strike_price"": 4200, ""oich"": 239000}, {""ask"": 0, ""bid"": 0, ""oi"": 214000, ""option_type"": ""PE"", ""strike_price"": 4250, ""oich"": 82000}, {""ask"": 0, ""bid"": 0, ""oi"": 1368000, ""option_type"": ""PE"", ""strike_price"": 4800, ""oich"": 172000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3900, ""oich"": 0}]",15007000,2025-12-30
22563000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 3000, ""option_type"": ""PE"", ""strike_price"": 4850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 810000, ""option_type"": ""PE"", ""strike_price"": 5000, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 30000, ""option_type"": ""CE"", ""strike_price"": 5100, ""oich"": -5000}, {""ask"": 0, ""bid"": 0, ""oi"": 2638000, ""option_type"": ""CE"", ""strike_price"": 4400, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 15000, ""option_type"": ""PE"", ""strike_price"": 4750, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 763000, ""option_type"": ""PE"", ""strike_price"": 4700, ""oich"": 33000}, {""ask"": 0, ""bid"": 0, ""oi"": 60000, ""option_type"": ""PE"", ""strike_price"": 3750, ""oich"": -6000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3750, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 433000, ""option_type"": ""CE"", ""strike_price"": 4550, ""oich"": 93000}, {""ask"": 0, ""bid"": 0, ""oi"": 517000, ""option_type"": ""PE"", ""strike_price"": 5200, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 4950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 63000, ""option_type"": ""CE"", ""strike_price"": 4950, ""oich"": 9000}, {""ask"": 0, ""bid"": 0, ""oi"": 1442000, ""option_type"": ""CE"", ""strike_price"": 4700, ""oich"": 108000}, {""ask"": 0, ""bid"": 0, ""oi"": 1804000, ""option_type"": ""CE"", ""strike_price"": 4600, ""oich"": 11000}, {""ask"": 0, ""bid"": 0, ""oi"": 242000, ""option_type"": ""PE"", ""strike_price"": 3800, ""oich"": 43000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3500, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 353000, ""option_type"": ""PE"", ""strike_price"": 4900, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 646000, ""option_type"": ""PE"", ""strike_price"": 4600, ""oich"": -21000}, {""ask"": 0, ""bid"": 0, ""oi"": 856000, ""option_type"": ""CE"", ""strike_price"": 4350, ""oich"": 53000}, {""ask"": 0, ""bid"": 0, ""oi"": 19000, ""option_type"": ""PE"", ""strike_price"": 3850, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 505000, ""option_type"": ""CE"", ""strike_price"": 4900, ""oich"": 146000}, {""ask"": 0, ""bid"": 0, ""oi"": 779000, ""option_type"": ""PE"", ""strike_price"": 4450, ""oich"": 79000}, {""ask"": 0, ""bid"": 0, ""oi"": 300000, ""option_type"": ""CE"", ""strike_price"": 4200, ""oich"": -187000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 3600, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 18000, ""option_type"": ""PE"", ""strike_price"": 3500, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 5050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 2102000, ""option_type"": ""CE"", ""strike_price"": 4800, ""oich"": 136000}, {""ask"": 0, ""bid"": 0, ""oi"": 117000, ""option_type"": ""PE"", ""strike_price"": 4550, ""oich"": 16000}, {""ask"": 0, ""bid"": 0, ""oi"": 472000, ""option_type"": ""PE"", ""strike_price"": 4100, ""oich"": 38000}, {""ask"": 0, ""bid"": 0, ""oi"": 17000, ""option_type"": ""CE"", ""strike_price"": 4100, ""oich"": 5000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3850, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 97000, ""option_type"": ""PE"", ""strike_price"": 4650, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 5050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 4681000, ""option_type"": ""CE"", ""strike_price"": 5000, ""oich"": 566000}, {""ask"": 0, ""bid"": 0, ""oi"": 325000, ""option_type"": ""PE"", ""strike_price"": 4250, ""oich"": 111000}, {""ask"": 0, ""bid"": 0, ""oi"": 1368000, ""option_type"": ""PE"", ""strike_price"": 4800, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 924000, ""option_type"": ""PE"", ""strike_price"": 4200, ""oich"": -2000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3900, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 50000, ""option_type"": ""PE"", ""strike_price"": 5100, ""oich"": -6000}, {""ask"": 0, ""bid"": 0, ""oi"": 58000, ""option_type"": ""CE"", ""strike_price"": 4850, ""oich"": 58000}, {""ask"": 0, ""bid"": 0, ""oi"": 1172000, ""option_type"": ""CE"", ""strike_price"": 4450, ""oich"": 53000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 32000, ""option_type"": ""CE"", ""strike_price"": 3700, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3600, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 145000, ""option_type"": ""PE"", ""strike_price"": 3700, ""oich"": -4000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3800, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 117000, ""option_type"": ""CE"", ""strike_price"": 5400, ""oich"": 29000}, {""ask"": 0, ""bid"": 0, ""oi"": 215000, ""option_type"": ""CE"", ""strike_price"": 4750, ""oich"": -108000}, {""ask"": 0, ""bid"": 0, ""oi"": 1557000, ""option_type"": ""PE"", ""strike_price"": 4500, ""oich"": -31000}, {""ask"": 0, ""bid"": 0, ""oi"": 1023000, ""option_type"": ""PE"", ""strike_price"": 4350, ""oich"": 69000}, {""ask"": 0, ""bid"": 0, ""oi"": 1270000, ""option_type"": ""PE"", ""strike_price"": 4300, ""oich"": 40000}, {""ask"": 0, ""bid"": 0, ""oi"": 985000, ""option_type"": ""CE"", ""strike_price"": 4300, ""oich"": 27000}, {""ask"": 0, ""bid"": 0, ""oi"": 77000, ""option_type"": ""PE"", ""strike_price"": 4150, ""oich"": 30000}, {""ask"": 0, ""bid"": 0, ""oi"": 37000, ""option_type"": ""CE"", ""strike_price"": 4000, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 115000, ""option_type"": ""CE"", ""strike_price"": 4250, ""oich"": 6000}, {""ask"": 0, ""bid"": 0, ""oi"": 4169000, ""option_type"": ""CE"", ""strike_price"": 4500, ""oich"": -177000}, {""ask"": 0, ""bid"": 0, ""oi"": 2670000, ""option_type"": ""PE"", ""strike_price"": 4400, ""oich"": 271000}, {""ask"": 0, ""bid"": 0, ""oi"": 180000, ""option_type"": ""PE"", ""strike_price"": 3900, ""oich"": 90000}, {""ask"": 0, ""bid"": 0, ""oi"": 1301000, ""option_type"": ""PE"", ""strike_price"": 4000, ""oich"": 29000}, {""ask"": 0, ""bid"": 0, ""oi"": 323000, ""option_type"": ""CE"", ""strike_price"": 4650, ""oich"": 66000}, {""ask"": 0, ""bid"": 0, ""oi"": 465000, ""option_type"": ""CE"", ""strike_price"": 5200, ""oich"": 37000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 3950, ""oich"": 0}]",15803000,2025-12-31
