callOi,expiryData,indiavixData,optionsChain,putOi,fetched_datetime
5004000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 137000, ""option_type"": ""CE"", ""strike_price"": 265, ""oich"": 137000}, {""ask"": 0, ""bid"": 0, ""oi"": 5000, ""option_type"": ""PE"", ""strike_price"": 307, ""oich"": 5000}, {""ask"": 0, ""bid"": 0, ""oi"": 703000, ""option_type"": ""CE"", ""strike_price"": 310, ""oich"": 703000}, {""ask"": 0, ""bid"": 0, ""oi"": 13000, ""option_type"": ""PE"", ""strike_price"": 317, ""oich"": 13000}, {""ask"": 0, ""bid"": 0, ""oi"": 25000, ""option_type"": ""PE"", ""strike_price"": 325, ""oich"": 25000}, {""ask"": 0, ""bid"": 0, ""oi"": 6000, ""option_type"": ""PE"", ""strike_price"": 297, ""oich"": 6000}, {""ask"": 0, ""bid"": 0, ""oi"": 7000, ""option_type"": ""PE"", ""strike_price"": 340, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 3000, ""option_type"": ""PE"", ""strike_price"": 312, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 412000, ""option_type"": ""CE"", ""strike_price"": 305, ""oich"": 412000}, {""ask"": 0, ""bid"": 0, ""oi"": 626000, ""option_type"": ""PE"", ""strike_price"": 295, ""oich"": 626000}, {""ask"": 0, ""bid"": 0, ""oi"": 47000, ""option_type"": ""PE"", ""strike_price"": 287, ""oich"": 47000}, {""ask"": 0, ""bid"": 0, ""oi"": 115000, ""option_type"": ""PE"", ""strike_price"": 270, ""oich"": 115000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 282, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 9000, ""option_type"": ""PE"", ""strike_price"": 277, ""oich"": 9000}, {""ask"": 0, ""bid"": 0, ""oi"": 43000, ""option_type"": ""PE"", ""strike_price"": 335, ""oich"": 43000}, {""ask"": 0, ""bid"": 0, ""oi"": 3000, ""option_type"": ""CE"", ""strike_price"": 322, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 282, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 578000, ""option_type"": ""CE"", ""strike_price"": 320, ""oich"": 578000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 337, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 779000, ""option_type"": ""CE"", ""strike_price"": 340, ""oich"": 779000}, {""ask"": 0, ""bid"": 0, ""oi"": 219000, ""option_type"": ""CE"", ""strike_price"": 315, ""oich"": 219000}, {""ask"": 0, ""bid"": 0, ""oi"": 18000, ""option_type"": ""CE"", ""strike_price"": 285, ""oich"": 18000}, {""ask"": 0, ""bid"": 0, ""oi"": 48000, ""option_type"": ""PE"", ""strike_price"": 250, ""oich"": 48000}, {""ask"": 0, ""bid"": 0, ""oi"": 879000, ""option_type"": ""CE"", ""strike_price"": 300, ""oich"": 879000}, {""ask"": 0, ""bid"": 0, ""oi"": 62000, ""option_type"": ""PE"", ""strike_price"": 292, ""oich"": 62000}, {""ask"": 0, ""bid"": 0, ""oi"": 168000, ""option_type"": ""PE"", ""strike_price"": 285, ""oich"": 168000}, {""ask"": 0, ""bid"": 0, ""oi"": 53000, ""option_type"": ""CE"", ""strike_price"": 280, ""oich"": 53000}, {""ask"": 0, ""bid"": 0, ""oi"": 59000, ""option_type"": ""PE"", ""strike_price"": 265, ""oich"": 59000}, {""ask"": 0, ""bid"": 0, ""oi"": 23000, ""option_type"": ""CE"", ""strike_price"": 327, ""oich"": 23000}, {""ask"": 0, ""bid"": 0, ""oi"": 7000, ""option_type"": ""CE"", ""strike_price"": 332, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 35000, ""option_type"": ""CE"", ""strike_price"": 270, ""oich"": 35000}, {""ask"": 0, ""bid"": 0, ""oi"": 49000, ""option_type"": ""CE"", ""strike_price"": 290, ""oich"": 49000}, {""ask"": 0, ""bid"": 0, ""oi"": 23000, ""option_type"": ""CE"", ""strike_price"": 295, ""oich"": 23000}, {""ask"": 0, ""bid"": 0, ""oi"": 77000, ""option_type"": ""PE"", ""strike_price"": 302, ""oich"": 77000}, {""ask"": 0, ""bid"": 0, ""oi"": 36000, ""option_type"": ""PE"", ""strike_price"": 315, ""oich"": 36000}, {""ask"": 0, ""bid"": 0, ""oi"": 17000, ""option_type"": ""CE"", ""strike_price"": 317, ""oich"": 17000}, {""ask"": 0, ""bid"": 0, ""oi"": 154000, ""option_type"": ""CE"", ""strike_price"": 345, ""oich"": 154000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 345, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 45000, ""option_type"": ""CE"", ""strike_price"": 335, ""oich"": 45000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 330, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 287, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 152000, ""option_type"": ""CE"", ""strike_price"": 302, ""oich"": 152000}, {""ask"": 0, ""bid"": 0, ""oi"": 251000, ""option_type"": ""PE"", ""strike_price"": 310, ""oich"": 251000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 327, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 332, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 322, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 53000, ""option_type"": ""PE"", ""strike_price"": 320, ""oich"": 53000}, {""ask"": 0, ""bid"": 0, ""oi"": 127000, ""option_type"": ""PE"", ""strike_price"": 280, ""oich"": 127000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 292, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 564000, ""option_type"": ""PE"", ""strike_price"": 290, ""oich"": 564000}, {""ask"": 0, ""bid"": 0, ""oi"": 74000, ""option_type"": ""CE"", ""strike_price"": 325, ""oich"": 74000}, {""ask"": 0, ""bid"": 0, ""oi"": 26000, ""option_type"": ""CE"", ""strike_price"": 312, ""oich"": 26000}, {""ask"": 0, ""bid"": 0, ""oi"": 12000, ""option_type"": ""PE"", ""strike_price"": 275, ""oich"": 12000}, {""ask"": 0, ""bid"": 0, ""oi"": 8000, ""option_type"": ""CE"", ""strike_price"": 275, ""oich"": 8000}, {""ask"": 0, ""bid"": 0, ""oi"": 493000, ""option_type"": ""CE"", ""strike_price"": 330, ""oich"": 493000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 277, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 55000, ""option_type"": ""CE"", ""strike_price"": 337, ""oich"": 55000}, {""ask"": 0, ""bid"": 0, ""oi"": 426000, ""option_type"": ""PE"", ""strike_price"": 300, ""oich"": 426000}, {""ask"": 0, ""bid"": 0, ""oi"": 226000, ""option_type"": ""PE"", ""strike_price"": 305, ""oich"": 226000}, {""ask"": 0, ""bid"": 0, ""oi"": 51000, ""option_type"": ""CE"", ""strike_price"": 307, ""oich"": 51000}, {""ask"": 0, ""bid"": 0, ""oi"": 11000, ""option_type"": ""CE"", ""strike_price"": 297, ""oich"": 11000}]",3012000,2025-12-29
6005000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 15000, ""option_type"": ""CE"", ""strike_price"": 275, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 45000, ""option_type"": ""CE"", ""strike_price"": 337, ""oich"": -10000}, {""ask"": 0, ""bid"": 0, ""oi"": 537000, ""option_type"": ""CE"", ""strike_price"": 330, ""oich"": 44000}, {""ask"": 0, ""bid"": 0, ""oi"": 89000, ""option_type"": ""CE"", ""strike_price"": 325, ""oich"": 15000}, {""ask"": 0, ""bid"": 0, ""oi"": 73000, ""option_type"": ""CE"", ""strike_price"": 312, ""oich"": 47000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 277, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 40000, ""option_type"": ""PE"", ""strike_price"": 275, ""oich"": 28000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 287, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 126000, ""option_type"": ""CE"", ""strike_price"": 302, ""oich"": -26000}, {""ask"": 0, ""bid"": 0, ""oi"": 253000, ""option_type"": ""PE"", ""strike_price"": 310, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 327, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 330, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 47000, ""option_type"": ""CE"", ""strike_price"": 335, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 332, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 634000, ""option_type"": ""PE"", ""strike_price"": 290, ""oich"": 70000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 292, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 92000, ""option_type"": ""PE"", ""strike_price"": 320, ""oich"": 39000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 322, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 176000, ""option_type"": ""PE"", ""strike_price"": 280, ""oich"": 49000}, {""ask"": 0, ""bid"": 0, ""oi"": 18000, ""option_type"": ""CE"", ""strike_price"": 285, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 238000, ""option_type"": ""CE"", ""strike_price"": 315, ""oich"": 19000}, {""ask"": 0, ""bid"": 0, ""oi"": 47000, ""option_type"": ""PE"", ""strike_price"": 250, ""oich"": -1000}, {""ask"": 0, ""bid"": 0, ""oi"": 44000, ""option_type"": ""PE"", ""strike_price"": 335, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 10000, ""option_type"": ""CE"", ""strike_price"": 322, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 9000, ""option_type"": ""PE"", ""strike_price"": 277, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 282, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 35000, ""option_type"": ""CE"", ""strike_price"": 295, ""oich"": 12000}, {""ask"": 0, ""bid"": 0, ""oi"": 122000, ""option_type"": ""PE"", ""strike_price"": 302, ""oich"": 45000}, {""ask"": 0, ""bid"": 0, ""oi"": 39000, ""option_type"": ""PE"", ""strike_price"": 315, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 28000, ""option_type"": ""CE"", ""strike_price"": 317, ""oich"": 11000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 345, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 194000, ""option_type"": ""CE"", ""strike_price"": 345, ""oich"": 40000}, {""ask"": 0, ""bid"": 0, ""oi"": 51000, ""option_type"": ""CE"", ""strike_price"": 270, ""oich"": 16000}, {""ask"": 0, ""bid"": 0, ""oi"": 66000, ""option_type"": ""CE"", ""strike_price"": 290, ""oich"": 17000}, {""ask"": 0, ""bid"": 0, ""oi"": 201000, ""option_type"": ""PE"", ""strike_price"": 285, ""oich"": 33000}, {""ask"": 0, ""bid"": 0, ""oi"": 62000, ""option_type"": ""CE"", ""strike_price"": 280, ""oich"": 9000}, {""ask"": 0, ""bid"": 0, ""oi"": 89000, ""option_type"": ""PE"", ""strike_price"": 265, ""oich"": 30000}, {""ask"": 0, ""bid"": 0, ""oi"": 1264000, ""option_type"": ""CE"", ""strike_price"": 300, ""oich"": 385000}, {""ask"": 0, ""bid"": 0, ""oi"": 6000, ""option_type"": ""CE"", ""strike_price"": 332, ""oich"": -1000}, {""ask"": 0, ""bid"": 0, ""oi"": 33000, ""option_type"": ""CE"", ""strike_price"": 327, ""oich"": 10000}, {""ask"": 0, ""bid"": 0, ""oi"": 88000, ""option_type"": ""PE"", ""strike_price"": 292, ""oich"": 26000}, {""ask"": 0, ""bid"": 0, ""oi"": 62000, ""option_type"": ""PE"", ""strike_price"": 287, ""oich"": 15000}, {""ask"": 0, ""bid"": 0, ""oi"": 7000, ""option_type"": ""PE"", ""strike_price"": 340, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 7000, ""option_type"": ""PE"", ""strike_price"": 312, ""oich"": 4000}, {""ask"": 0, ""bid"": 0, ""oi"": 519000, ""option_type"": ""CE"", ""strike_price"": 305, ""oich"": 107000}, {""ask"": 0, ""bid"": 0, ""oi"": 636000, ""option_type"": ""PE"", ""strike_price"": 295, ""oich"": 10000}, {""ask"": 0, ""bid"": 0, ""oi"": 146000, ""option_type"": ""PE"", ""strike_price"": 270, ""oich"": 31000}, {""ask"": 0, ""bid"": 0, ""oi"": 869000, ""option_type"": ""CE"", ""strike_price"": 340, ""oich"": 90000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 337, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 581000, ""option_type"": ""CE"", ""strike_price"": 320, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 282, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 324000, ""option_type"": ""PE"", ""strike_price"": 305, ""oich"": 98000}, {""ask"": 0, ""bid"": 0, ""oi"": 575000, ""option_type"": ""PE"", ""strike_price"": 300, ""oich"": 149000}, {""ask"": 0, ""bid"": 0, ""oi"": 106000, ""option_type"": ""CE"", ""strike_price"": 307, ""oich"": 55000}, {""ask"": 0, ""bid"": 0, ""oi"": 159000, ""option_type"": ""CE"", ""strike_price"": 265, ""oich"": 22000}, {""ask"": 0, ""bid"": 0, ""oi"": 22000, ""option_type"": ""CE"", ""strike_price"": 297, ""oich"": 11000}, {""ask"": 0, ""bid"": 0, ""oi"": 54000, ""option_type"": ""PE"", ""strike_price"": 297, ""oich"": 48000}, {""ask"": 0, ""bid"": 0, ""oi"": 20000, ""option_type"": ""PE"", ""strike_price"": 307, ""oich"": 15000}, {""ask"": 0, ""bid"": 0, ""oi"": 812000, ""option_type"": ""CE"", ""strike_price"": 310, ""oich"": 109000}, {""ask"": 0, ""bid"": 0, ""oi"": 26000, ""option_type"": ""PE"", ""strike_price"": 317, ""oich"": 13000}, {""ask"": 0, ""bid"": 0, ""oi"": 25000, ""option_type"": ""PE"", ""strike_price"": 325, ""oich"": 0}]",3720000,2025-12-30
7801000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 109000, ""option_type"": ""PE"", ""strike_price"": 292, ""oich"": 21000}, {""ask"": 0, ""bid"": 0, ""oi"": 57000, ""option_type"": ""CE"", ""strike_price"": 332, ""oich"": 51000}, {""ask"": 0, ""bid"": 0, ""oi"": 49000, ""option_type"": ""CE"", ""strike_price"": 327, ""oich"": 16000}, {""ask"": 0, ""bid"": 0, ""oi"": 80000, ""option_type"": ""PE"", ""strike_price"": 265, ""oich"": -9000}, {""ask"": 0, ""bid"": 0, ""oi"": 63000, ""option_type"": ""CE"", ""strike_price"": 280, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 1042000, ""option_type"": ""CE"", ""strike_price"": 300, ""oich"": -222000}, {""ask"": 0, ""bid"": 0, ""oi"": 179000, ""option_type"": ""PE"", ""strike_price"": 285, ""oich"": -22000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 345, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 260, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 51000, ""option_type"": ""CE"", ""strike_price"": 270, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 59000, ""option_type"": ""CE"", ""strike_price"": 290, ""oich"": -7000}, {""ask"": 0, ""bid"": 0, ""oi"": 36000, ""option_type"": ""CE"", ""strike_price"": 295, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 201000, ""option_type"": ""PE"", ""strike_price"": 302, ""oich"": 79000}, {""ask"": 0, ""bid"": 0, ""oi"": 207000, ""option_type"": ""PE"", ""strike_price"": 315, ""oich"": 168000}, {""ask"": 0, ""bid"": 0, ""oi"": 169000, ""option_type"": ""CE"", ""strike_price"": 317, ""oich"": 141000}, {""ask"": 0, ""bid"": 0, ""oi"": 225000, ""option_type"": ""CE"", ""strike_price"": 345, ""oich"": 31000}, {""ask"": 0, ""bid"": 0, ""oi"": 33000, ""option_type"": ""PE"", ""strike_price"": 335, ""oich"": -11000}, {""ask"": 0, ""bid"": 0, ""oi"": 34000, ""option_type"": ""CE"", ""strike_price"": 322, ""oich"": 24000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 282, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 9000, ""option_type"": ""PE"", ""strike_price"": 277, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 967000, ""option_type"": ""CE"", ""strike_price"": 340, ""oich"": 98000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 282, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1054000, ""option_type"": ""CE"", ""strike_price"": 320, ""oich"": 473000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 337, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 350, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 149000, ""option_type"": ""CE"", ""strike_price"": 360, ""oich"": 149000}, {""ask"": 0, ""bid"": 0, ""oi"": 246000, ""option_type"": ""PE"", ""strike_price"": 280, ""oich"": 70000}, {""ask"": 0, ""bid"": 0, ""oi"": 559000, ""option_type"": ""PE"", ""strike_price"": 290, ""oich"": -75000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 292, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 243000, ""option_type"": ""PE"", ""strike_price"": 320, ""oich"": 151000}, {""ask"": 0, ""bid"": 0, ""oi"": 11000, ""option_type"": ""PE"", ""strike_price"": 322, ""oich"": 11000}, {""ask"": 0, ""bid"": 0, ""oi"": 706000, ""option_type"": ""PE"", ""strike_price"": 295, ""oich"": 70000}, {""ask"": 0, ""bid"": 0, ""oi"": 57000, ""option_type"": ""PE"", ""strike_price"": 287, ""oich"": -5000}, {""ask"": 0, ""bid"": 0, ""oi"": 139000, ""option_type"": ""PE"", ""strike_price"": 270, ""oich"": -7000}, {""ask"": 0, ""bid"": 0, ""oi"": 107000, ""option_type"": ""PE"", ""strike_price"": 312, ""oich"": 100000}, {""ask"": 0, ""bid"": 0, ""oi"": 7000, ""option_type"": ""PE"", ""strike_price"": 340, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 393000, ""option_type"": ""CE"", ""strike_price"": 305, ""oich"": -126000}, {""ask"": 0, ""bid"": 0, ""oi"": 596000, ""option_type"": ""PE"", ""strike_price"": 310, ""oich"": 343000}, {""ask"": 0, ""bid"": 0, ""oi"": 75000, ""option_type"": ""CE"", ""strike_price"": 302, ""oich"": -51000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 287, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 156000, ""option_type"": ""CE"", ""strike_price"": 335, ""oich"": 109000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 332, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 36000, ""option_type"": ""PE"", ""strike_price"": 330, ""oich"": 36000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 327, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 67000, ""option_type"": ""CE"", ""strike_price"": 337, ""oich"": 22000}, {""ask"": 0, ""bid"": 0, ""oi"": 700000, ""option_type"": ""CE"", ""strike_price"": 330, ""oich"": 163000}, {""ask"": 0, ""bid"": 0, ""oi"": 279000, ""option_type"": ""CE"", ""strike_price"": 325, ""oich"": 190000}, {""ask"": 0, ""bid"": 0, ""oi"": 171000, ""option_type"": ""CE"", ""strike_price"": 312, ""oich"": 98000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 277, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 72000, ""option_type"": ""PE"", ""strike_price"": 275, ""oich"": 32000}, {""ask"": 0, ""bid"": 0, ""oi"": 15000, ""option_type"": ""CE"", ""strike_price"": 275, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 713000, ""option_type"": ""CE"", ""strike_price"": 310, ""oich"": -99000}, {""ask"": 0, ""bid"": 0, ""oi"": 31000, ""option_type"": ""PE"", ""strike_price"": 317, ""oich"": 5000}, {""ask"": 0, ""bid"": 0, ""oi"": 32000, ""option_type"": ""PE"", ""strike_price"": 325, ""oich"": 7000}, {""ask"": 0, ""bid"": 0, ""oi"": 94000, ""option_type"": ""PE"", ""strike_price"": 307, ""oich"": 74000}, {""ask"": 0, ""bid"": 0, ""oi"": 159000, ""option_type"": ""CE"", ""strike_price"": 265, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 21000, ""option_type"": ""CE"", ""strike_price"": 297, ""oich"": -1000}, {""ask"": 0, ""bid"": 0, ""oi"": 104000, ""option_type"": ""PE"", ""strike_price"": 297, ""oich"": 50000}, {""ask"": 0, ""bid"": 0, ""oi"": 1075000, ""option_type"": ""PE"", ""strike_price"": 300, ""oich"": 500000}, {""ask"": 0, ""bid"": 0, ""oi"": 419000, ""option_type"": ""PE"", ""strike_price"": 305, ""oich"": 95000}, {""ask"": 0, ""bid"": 0, ""oi"": 112000, ""option_type"": ""CE"", ""strike_price"": 307, ""oich"": 6000}, {""ask"": 0, ""bid"": 0, ""oi"": 235000, ""option_type"": ""CE"", ""strike_price"": 350, ""oich"": 235000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 260, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""PE"", ""strike_price"": 360, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 733000, ""option_type"": ""CE"", ""strike_price"": 315, ""oich"": 495000}, {""ask"": 0, ""bid"": 0, ""oi"": 17000, ""option_type"": ""CE"", ""strike_price"": 285, ""oich"": -1000}, {""ask"": 0, ""bid"": 0, ""oi"": 51000, ""option_type"": ""PE"", ""strike_price"": 250, ""oich"": 4000}]",5408000,2025-12-31
