CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKABB26-MAY-2026,6022.5000000,6208.0000000,6294.0000000,6175.5000000,6266.5000000,6266.5000000,4.0500000,40.0000000,4500.0000000,36.0000000,28015937.5000000
FUTSTKABB28-APR-2026,6025.0000000,6138.5000000,6303.5000000,6138.5000000,6275.5000000,6275.5000000,4.1500000,415.0000000,49625.0000000,397.0000000,309252437.5000000
FUTSTKABB30-MAR-2026,6004.0000000,6087.0000000,6285.0000000,6043.0000000,6253.0000000,6253.0000000,4.1400000,16735.0000000,952875.0000000,7623.0000000,5912278562.5000000
FUTSTKBANDHANBNK26-MAY-2026,176.8200000,180.0000000,185.3000000,178.3500000,184.8000000,184.8000000,4.5100000,178.0000000,176400.0000000,49.0000000,31988160.0000000
FUTSTKBANDHANBNK28-APR-2026,175.9100000,177.6400000,184.4500000,176.6000000,183.7800000,183.7800000,4.4700000,795.0000000,702000.0000000,195.0000000,126951948.0000000
FUTSTKBANDHANBNK30-MAR-2026,174.7500000,177.9000000,183.4800000,175.4000000,182.8300000,182.8300000,4.6200000,25521.0000000,20862000.0000000,5795.0000000,3760861788.0000000
FUTSTKEICHERMOT30-MAR-2026,7293.0000000,7400.0000000,7583.5000000,7366.0000000,7566.0000000,7566.0000000,3.7400000,30439.0000000,511200.0000000,5112.0000000,3829380400.0000000
FUTSTKEICHERMOT28-APR-2026,7341.5000000,7475.0000000,7631.0000000,7424.0000000,7609.0000000,7609.0000000,3.6400000,1042.0000000,70800.0000000,708.0000000,534672150.0000000
FUTSTKEICHERMOT26-MAY-2026,7374.0000000,7390.0000000,7677.0000000,7390.0000000,7658.5000000,7658.5000000,3.8500000,136.0000000,3400.0000000,34.0000000,25733250.0000000
FUTSTKEXIDEIND28-APR-2026,311.8500000,313.0000000,322.1500000,311.9500000,320.3000000,320.3000000,2.7000000,813.0000000,327600.0000000,182.0000000,103565070.0000000
FUTSTKEXIDEIND30-MAR-2026,309.9000000,313.0000000,320.1500000,309.2500000,318.6500000,318.6500000,2.8200000,15589.0000000,2428200.0000000,1349.0000000,765581580.0000000
FUTSTKEXIDEIND26-MAY-2026,313.9000000,318.0000000,323.7500000,314.0000000,322.6000000,322.6000000,2.7700000,79.0000000,30600.0000000,17.0000000,9722880.0000000
FUTSTKHINDALCO26-MAY-2026,960.5500000,965.3500000,965.3500000,947.0000000,965.1500000,967.7500000,0.7400000,4905.0000000,18200.0000000,26.0000000,17380755.0000000
FUTSTKHINDALCO30-MAR-2026,949.8500000,956.0000000,962.5500000,935.0000000,959.7000000,959.7000000,1.0300000,53808.0000000,6625500.0000000,9465.0000000,6284336520.0000000
FUTSTKHINDALCO28-APR-2026,955.1000000,961.9000000,968.0000000,942.4000000,965.6000000,965.6000000,1.0900000,5653.0000000,217700.0000000,311.0000000,208178775.0000000
FUTSTKIDEA30-MAR-2026,9.9500000,10.0900000,10.1400000,9.8700000,10.0600000,10.0600000,1.1000000,94812.0000000,384464025.0000000,5379.0000000,3842085018.7500000
FUTSTKIDEA28-APR-2026,10.0200000,10.2600000,10.2600000,9.9600000,10.1300000,10.1300000,1.0900000,4251.0000000,51104625.0000000,715.0000000,513587186.2500000
FUTSTKIDEA26-MAY-2026,10.1100000,10.2800000,10.2800000,10.0400000,10.2000000,10.2000000,0.8900000,443.0000000,4288500.0000000,60.0000000,43597605.7500000
FUTSTKINDUSTOWER30-MAR-2026,440.5500000,443.5000000,448.4000000,440.0000000,447.0000000,447.0000000,1.4600000,41669.0000000,7197800.0000000,4234.0000000,3206044620.0000000
FUTSTKINDUSTOWER26-MAY-2026,445.1000000,445.2000000,452.5000000,445.0000000,451.5000000,451.5000000,1.4300000,44.0000000,17000.0000000,10.0000000,7649915.0000000
FUTSTKINDUSTOWER28-APR-2026,443.4500000,447.6000000,450.9500000,443.0000000,450.1500000,450.1500000,1.5100000,619.0000000,190400.0000000,112.0000000,85377825.0000000
FUTSTKITC28-APR-2026,309.2500000,310.3500000,313.0000000,306.9500000,312.4000000,312.4000000,1.0100000,7514.0000000,2224000.0000000,1390.0000000,689036240.0000000
FUTSTKITC26-MAY-2026,310.6500000,311.2000000,314.4000000,308.4500000,313.6500000,313.6500000,0.9600000,838.0000000,532800.0000000,333.0000000,165290720.0000000
FUTSTKITC30-MAR-2026,307.3500000,308.9000000,311.1500000,304.9500000,310.5000000,310.5000000,1.0200000,98109.0000000,12355200.0000000,7722.0000000,3807950720.0000000
FUTSTKJIOFIN30-MAR-2026,232.8000000,238.4000000,238.5000000,232.4000000,237.1500000,237.1500000,1.8600000,68954.0000000,19732950.0000000,8397.0000000,4635298390.0000000
FUTSTKJIOFIN28-APR-2026,234.5000000,238.2500000,239.6500000,233.8500000,238.6000000,238.6000000,1.7400000,5533.0000000,4869200.0000000,2072.0000000,1151359822.5000000
FUTSTKJIOFIN26-MAY-2026,235.7500000,239.2000000,240.6000000,235.0000000,240.1500000,240.1500000,1.8600000,833.0000000,867150.0000000,369.0000000,205524067.5000000
FUTSTKMANKIND26-MAY-2026,2184.8000000,2215.2000000,2261.1000000,2197.3000000,2260.4000000,2260.4000000,3.4600000,35.0000000,2925.0000000,13.0000000,6511117.5000000
FUTSTKMANKIND28-APR-2026,2178.9000000,2200.6000000,2260.0000000,2180.2000000,2255.9000000,2255.9000000,3.5300000,256.0000000,277425.0000000,1233.0000000,611727277.5000000
FUTSTKMANKIND30-MAR-2026,2172.1000000,2149.3000000,2255.7000000,2149.3000000,2248.8000000,2248.8000000,3.5300000,11567.0000000,1272600.0000000,5656.0000000,2820962452.5000000
FUTSTKNUVAMA28-APR-2026,1192.0000000,1217.0000000,1235.9000000,1208.0000000,1233.4000000,1233.4000000,3.4700000,338.0000000,41000.0000000,82.0000000,50242350.0000000
FUTSTKNUVAMA26-MAY-2026,1222.4000000,1226.0000000,1226.0000000,1226.0000000,1226.0000000,1252.4000000,2.4500000,10.0000000,500.0000000,1.0000000,613000.0000000
