CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKAMBUJACEM30-MAR-2026,500.8000000,498.7500000,517.4500000,498.7500000,516.1500000,516.1500000,3.0600000,776.0000000,375900.0000000,358.0000000,191729685.0000000
FUTSTKAMBUJACEM28-APR-2026,504.7500000,501.9000000,520.0000000,501.7000000,519.3500000,519.3500000,2.8900000,80.0000000,43050.0000000,41.0000000,21975345.0000000
FUTSTKAMBUJACEM24-FEB-2026,498.4500000,495.8000000,514.7500000,494.4000000,512.9000000,512.9000000,2.8900000,45758.0000000,6675900.0000000,6358.0000000,3388192237.5000000
FUTSTKANGELONE24-FEB-2026,2301.9000000,2301.0000000,2427.9000000,2255.0000000,2412.1000000,2412.1000000,4.7800000,13119.0000000,3094500.0000000,12378.0000000,7260315275.0000000
FUTSTKANGELONE30-MAR-2026,2287.5000000,2296.9000000,2417.9000000,2256.0000000,2403.7000000,2403.7000000,5.0700000,527.0000000,112250.0000000,449.0000000,264176625.0000000
FUTSTKANGELONE28-APR-2026,2281.8000000,2272.5000000,2411.0000000,2272.5000000,2401.9000000,2401.9000000,5.2600000,131.0000000,25000.0000000,100.0000000,59076100.0000000
FUTSTKBAJAJFINSV24-FEB-2026,1912.4000000,1899.8000000,1939.0000000,1881.9000000,1933.2000000,1933.2000000,1.0800000,52756.0000000,1444250.0000000,5777.0000000,2768414950.0000000
FUTSTKBAJAJFINSV30-MAR-2026,1922.9000000,1907.0000000,1952.4000000,1894.5000000,1948.1000000,1948.1000000,1.3100000,1157.0000000,51000.0000000,204.0000000,98327825.0000000
FUTSTKBAJAJFINSV28-APR-2026,1934.3000000,1917.7000000,1950.1000000,1917.0000000,1950.1000000,1950.1000000,0.8100000,63.0000000,2000.0000000,8.0000000,3874125.0000000
FUTSTKDABUR28-APR-2026,508.2000000,506.0000000,507.3000000,506.0000000,507.1000000,507.1000000,-0.2100000,41.0000000,12500.0000000,10.0000000,6334062.5000000
FUTSTKDABUR30-MAR-2026,505.3500000,503.2500000,506.0000000,498.0000000,504.1000000,504.1000000,-0.2400000,244.0000000,142500.0000000,114.0000000,71707500.0000000
FUTSTKDABUR24-FEB-2026,502.8500000,498.8500000,504.0000000,495.1000000,501.3500000,501.3500000,-0.2900000,20425.0000000,2605000.0000000,2084.0000000,1304533187.5000000
FUTSTKDMART30-MAR-2026,3630.0000000,3613.3000000,3683.6000000,3605.0000000,3676.3000000,3676.3000000,1.2700000,848.0000000,38400.0000000,256.0000000,140488755.0000000
FUTSTKDMART28-APR-2026,3622.3000000,3641.2000000,3687.2000000,3619.0000000,3687.0000000,3687.0000000,1.7800000,36.0000000,2250.0000000,15.0000000,8220735.0000000
FUTSTKDMART24-FEB-2026,3622.7000000,3609.1000000,3682.6000000,3606.8000000,3675.6000000,3675.6000000,1.4600000,33351.0000000,343500.0000000,2290.0000000,1252445220.0000000
FUTSTKETERNAL28-APR-2026,272.4500000,271.5500000,278.4500000,271.3000000,275.8000000,275.8000000,1.2200000,350.0000000,123675.0000000,51.0000000,33922355.0000000
FUTSTKETERNAL30-MAR-2026,270.9500000,269.0500000,277.5000000,268.4500000,274.4500000,274.4500000,1.2900000,4456.0000000,921500.0000000,380.0000000,251705057.5000000
FUTSTKETERNAL24-FEB-2026,269.8000000,268.0000000,276.6000000,267.3000000,273.1500000,273.1500000,1.2400000,114837.0000000,33426200.0000000,13784.0000000,9093246448.7500000
