CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKABB28-APR-2026,6296.0000000,6240.0000000,6446.5000000,6163.5000000,6418.0000000,6418.0000000,1.9300000,500.0000000,69875.0000000,559.0000000,442644312.5000000
FUTSTKABB30-MAR-2026,6277.5000000,6230.0000000,6429.5000000,6147.0000000,6403.5000000,6403.5000000,2.0000000,16323.0000000,773500.0000000,6188.0000000,4885502625.0000000
FUTSTKABB26-MAY-2026,6289.0000000,6182.5000000,6428.0000000,6175.0000000,6414.5000000,6414.5000000,1.9900000,54.0000000,8875.0000000,71.0000000,56228375.0000000
FUTSTKADANIENSOL28-APR-2026,1001.4000000,985.1000000,1024.0000000,985.1000000,1012.7000000,1012.7000000,1.1200000,3535.0000000,35100.0000000,52.0000000,35454442.5000000
FUTSTKADANIENSOL30-MAR-2026,995.4000000,985.2000000,1019.9000000,978.0000000,1007.5000000,1007.5000000,1.2100000,27571.0000000,1687500.0000000,2500.0000000,1693069357.5000000
FUTSTKADANIENSOL26-MAY-2026,1003.4000000,1028.0000000,1028.0000000,1028.0000000,1028.0000000,1015.8000000,1.2300000,351.0000000,675.0000000,1.0000000,693900.0000000
FUTSTKADANIGREEN28-APR-2026,857.8000000,849.0000000,889.1000000,844.7000000,876.2000000,876.2000000,2.1400000,6635.0000000,444600.0000000,741.0000000,387625170.0000000
FUTSTKADANIGREEN30-MAR-2026,851.8000000,852.0000000,885.0000000,839.8000000,869.9500000,869.9500000,2.1300000,32522.0000000,5003400.0000000,8339.0000000,4337298240.0000000
FUTSTKADANIGREEN26-MAY-2026,862.1500000,850.0500000,890.3000000,850.0500000,880.1500000,880.1500000,2.0800000,152.0000000,25200.0000000,42.0000000,22108170.0000000
FUTSTKBAJAJHLDNG28-APR-2026,10225.0000000,10134.0000000,10156.0000000,9850.0000000,9896.0000000,9896.0000000,-3.2100000,165.0000000,2500.0000000,50.0000000,24987700.0000000
FUTSTKBAJAJHLDNG26-MAY-2026,10294.0000000,10141.0000000,10141.0000000,10010.0000000,10010.0000000,9901.0000000,-3.8100000,14.0000000,200.0000000,4.0000000,2017350.0000000
FUTSTKBAJAJHLDNG30-MAR-2026,10179.0000000,10104.0000000,10136.0000000,9780.0000000,9821.0000000,9821.0000000,-3.5100000,4429.0000000,42900.0000000,858.0000000,426102600.0000000
FUTSTKBPCL30-MAR-2026,325.6500000,318.0000000,331.6500000,315.0000000,327.2000000,327.2000000,0.4700000,23027.0000000,8735425.0000000,4423.0000000,2840827557.5000000
FUTSTKBPCL28-APR-2026,327.3500000,320.0000000,333.4000000,316.7500000,328.9500000,328.9500000,0.4800000,624.0000000,578675.0000000,293.0000000,188620103.7500000
FUTSTKBPCL26-MAY-2026,329.2000000,323.3000000,334.9000000,319.3000000,330.7000000,330.7000000,0.4500000,50.0000000,75050.0000000,38.0000000,24667750.0000000
FUTSTKCONCOR26-MAY-2026,477.4500000,468.7000000,477.2500000,467.7000000,474.7500000,474.7500000,-0.5600000,118.0000000,45000.0000000,36.0000000,21232000.0000000
FUTSTKCONCOR28-APR-2026,474.2000000,467.0000000,475.3000000,464.0500000,472.0500000,472.0500000,-0.4500000,1170.0000000,360000.0000000,288.0000000,169556562.5000000
FUTSTKCONCOR30-MAR-2026,470.8000000,467.6000000,473.0000000,460.2000000,469.1000000,469.1000000,-0.3600000,22264.0000000,3051250.0000000,2441.0000000,1425046187.5000000
FUTSTKHDFCBANK28-APR-2026,843.3000000,837.3000000,845.0000000,832.2500000,840.6000000,840.6000000,-0.3200000,72054.0000000,2945800.0000000,5356.0000000,2478838037.5000000
FUTSTKHDFCBANK30-MAR-2026,837.9500000,825.0000000,839.5500000,825.0000000,835.3000000,835.3000000,-0.3100000,516350.0000000,25702050.0000000,46731.0000000,21476386882.5000000
FUTSTKHDFCBANK26-MAY-2026,843.9000000,835.0000000,845.6000000,831.2500000,840.9000000,840.9000000,-0.3500000,2900.0000000,270600.0000000,492.0000000,227688505.0000000
FUTSTKHDFCLIFE26-MAY-2026,656.5000000,647.5000000,656.3000000,647.5000000,653.6500000,653.6500000,-0.4300000,86.0000000,7700.0000000,7.0000000,5025625.0000000
FUTSTKHDFCLIFE28-APR-2026,653.4000000,647.5000000,653.9500000,642.8500000,650.6500000,650.6500000,-0.4200000,1112.0000000,238700.0000000,217.0000000,154587730.0000000
