CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKBAJAJFINSV24-FEB-2026,1956.6000000,1954.5000000,1954.5000000,1902.0000000,1912.4000000,1912.4000000,-2.2500000,54476.0000000,1015500.0000000,4062.0000000,1961044000.0000000
FUTSTKBAJAJFINSV28-APR-2026,1981.0000000,1967.2000000,1970.0000000,1928.5000000,1934.3000000,1934.3000000,-2.3500000,57.0000000,6750.0000000,27.0000000,13168500.0000000
FUTSTKBAJAJFINSV30-MAR-2026,1969.4000000,1960.1000000,1966.7000000,1915.0000000,1922.9000000,1922.9000000,-2.3600000,1117.0000000,46250.0000000,185.0000000,89723850.0000000
FUTSTKBAJFINANCE24-FEB-2026,932.8500000,931.5000000,938.2500000,891.2500000,904.2500000,904.2500000,-3.0600000,115909.0000000,7051500.0000000,9402.0000000,6428059237.5000000
FUTSTKBAJFINANCE30-MAR-2026,939.1500000,939.0000000,944.0000000,896.3500000,909.3500000,909.3500000,-3.1700000,4855.0000000,549000.0000000,732.0000000,503196187.5000000
FUTSTKBAJFINANCE28-APR-2026,944.3500000,945.1000000,949.2500000,904.0500000,915.4000000,915.4000000,-3.0600000,126.0000000,86250.0000000,115.0000000,79730100.0000000
FUTSTKBEL28-APR-2026,454.7500000,458.0000000,467.4000000,410.0000000,429.2000000,429.2000000,-5.6100000,829.0000000,1647300.0000000,1156.0000000,731585381.2500000
FUTSTKBEL30-MAR-2026,451.8000000,452.8500000,464.1500000,406.6500000,427.0500000,427.0500000,-5.4700000,4729.0000000,8431725.0000000,5917.0000000,3708271515.0000000
FUTSTKBEL24-FEB-2026,450.1500000,454.3500000,462.3000000,405.1500000,425.6500000,425.6500000,-5.4400000,80327.0000000,91081725.0000000,63917.0000000,39896197886.2500000
FUTSTKBSE24-FEB-2026,2798.5000000,2820.0000000,2820.0000000,2378.7000000,2579.9000000,2579.9000000,-7.8100000,26279.0000000,16428000.0000000,43808.0000000,42609048525.0000000
FUTSTKBSE28-APR-2026,2832.9000000,2795.0000000,2800.0000000,2408.0000000,2600.6000000,2600.6000000,-8.2000000,225.0000000,179250.0000000,478.0000000,469429650.0000000
FUTSTKBSE30-MAR-2026,2805.9000000,2800.4000000,2800.4000000,2385.1000000,2588.7000000,2588.7000000,-7.7400000,1209.0000000,1179750.0000000,3146.0000000,3054301425.0000000
FUTSTKDALBHARAT28-APR-2026,2093.1000000,2086.6000000,2108.7000000,1963.5000000,2085.3000000,2026.9000000,-3.1600000,8.0000000,1950.0000000,6.0000000,4039620.0000000
FUTSTKDALBHARAT24-FEB-2026,2072.0000000,2069.2000000,2092.0000000,1872.7000000,2000.8000000,2000.8000000,-3.4300000,8644.0000000,1048125.0000000,3225.0000000,2110319347.5000000
FUTSTKDALBHARAT30-MAR-2026,2083.9000000,2077.4000000,2100.4000000,1887.3000000,2022.4000000,2022.4000000,-2.9500000,110.0000000,56225.0000000,173.0000000,113878960.0000000
FUTSTKDLF24-FEB-2026,636.9500000,636.9500000,643.5000000,594.0000000,614.6500000,614.6500000,-3.5000000,63194.0000000,8672400.0000000,10512.0000000,5397215298.7500000
FUTSTKDLF30-MAR-2026,641.0000000,641.0000000,646.0000000,598.6000000,618.1500000,618.1500000,-3.5600000,1357.0000000,579150.0000000,702.0000000,363401568.7500000
FUTSTKDLF28-APR-2026,644.4500000,643.0000000,649.0500000,604.0500000,622.0000000,622.0000000,-3.4800000,95.0000000,112200.0000000,136.0000000,70596033.7500000
FUTIDXFINNIFTY30-MAR-2026,27531.6000000,27626.4000000,27638.1000000,26845.1000000,26862.4000000,26862.4000000,-2.4300000,14.0000000,2340.0000000,39.0000000,63350850.0000000
FUTIDXFINNIFTY28-APR-2026,27695.7000000,0.0000000,0.0000000,0.0000000,,27047.3000000,-2.3400000,0.0000000,0.0000000,0.0000000,0.0000000
FUTIDXFINNIFTY24-FEB-2026,27459.7000000,27322.5000000,27543.7000000,26501.7000000,26800.0000000,26800.0000000,-2.4000000,1021.0000000,39480.0000000,658.0000000,1066211394.0000000
FUTSTKHDFCBANK30-MAR-2026,939.9000000,940.0000000,950.3000000,922.7000000,931.3500000,931.3500000,-0.9000000,46496.0000000,2116400.0000000,3848.0000000,1987300012.5000000
FUTSTKHDFCBANK28-APR-2026,945.5000000,949.4500000,955.0000000,929.4000000,936.5500000,936.5500000,-0.9400000,628.0000000,224400.0000000,408.0000000,211690847.5000000
FUTSTKHDFCBANK24-FEB-2026,933.8500000,936.0000000,944.0000000,917.2000000,925.8500000,925.8500000,-0.8500000,424011.0000000,23733600.0000000,43152.0000000,22136237255.0000000
FUTSTKHINDUNILVR28-APR-2026,2404.7000000,2394.0000000,2413.4000000,2368.0000000,2384.4000000,2384.4000000,-0.8400000,52.0000000,9300.0000000,31.0000000,22131030.0000000
FUTSTKHINDUNILVR24-FEB-2026,2375.1000000,2360.5000000,2387.0000000,2333.4000000,2348.6000000,2348.6000000,-1.1100000,45138.0000000,1358100.0000000,4527.0000000,3195778350.0000000
FUTSTKHINDUNILVR30-MAR-2026,2388.8000000,2377.2000000,2395.0000000,2348.1000000,2368.0000000,2368.0000000,-0.8700000,704.0000000,81300.0000000,271.0000000,192602880.0000000
FUTSTKINFY30-MAR-2026,1655.1000000,1637.9000000,1691.8000000,1618.0000000,1665.5000000,1665.5000000,0.6200000,2893.0000000,566800.0000000,1417.0000000,936621720.0000000
FUTSTKINFY28-APR-2026,1665.7000000,1664.4000000,1700.8000000,1629.0000000,1664.1000000,1664.1000000,-0.0900000,135.0000000,103600.0000000,259.0000000,171875280.0000000
FUTSTKINFY24-FEB-2026,1644.9000000,1624.0000000,1683.3000000,1603.3000000,1654.6000000,1654.6000000,0.5800000,156439.0000000,9707200.0000000,24268.0000000,15959308800.0000000
FUTSTKIRCTC24-FEB-2026,619.8500000,622.8500000,631.3000000,594.0000000,601.9000000,601.9000000,-2.8900000,23402.0000000,4709250.0000000,5382.0000000,2899867162.5000000
FUTSTKKPITTECH30-MAR-2026,1027.9000000,1016.7000000,1019.3000000,959.9000000,982.6000000,982.6000000,-4.4000000,688.0000000,192950.0000000,454.0000000,191359395.0000000
FUTSTKKPITTECH24-FEB-2026,1034.6000000,1032.5000000,1032.5000000,962.1000000,987.9000000,987.9000000,-4.5100000,9778.0000000,1498975.0000000,3527.0000000,1493778057.5000000
FUTSTKKPITTECH28-APR-2026,1024.0000000,1023.2000000,1023.2000000,964.8000000,982.2000000,982.2000000,-4.0800000,140.0000000,35700.0000000,84.0000000,35627835.0000000
FUTSTKMAXHEALTH30-MAR-2026,967.9000000,969.0500000,1003.0000000,961.1000000,984.7000000,984.7000000,1.7300000,1242.0000000,144375.0000000,275.0000000,142762882.5000000
FUTSTKMAXHEALTH28-APR-2026,969.6000000,976.1000000,1005.6000000,976.1000000,989.3500000,989.3500000,2.0300000,27.0000000,12075.0000000,23.0000000,11949026.2500000
FUTSTKMAXHEALTH24-FEB-2026,961.6000000,962.4000000,998.0000000,954.1000000,977.7000000,977.7000000,1.6700000,34100.0000000,3264975.0000000,6219.0000000,3205389915.0000000
FUTSTKMCX28-APR-2026,2558.0000000,2381.1000000,2381.1000000,2107.2000000,2258.2000000,2258.2000000,-11.7200000,216.0000000,277500.0000000,444.0000000,619654000.0000000
FUTSTKMCX24-FEB-2026,2530.0000000,2277.0000000,2310.2000000,2077.0000000,2237.5000000,2237.5000000,-11.5600000,21450.0000000,19950625.0000000,31921.0000000,44084364500.0000000
FUTSTKMCX30-MAR-2026,2540.0000000,2307.0000000,2319.0000000,2089.7000000,2248.0000000,2248.0000000,-11.4900000,733.0000000,1316875.0000000,2107.0000000,2922633875.0000000
FUTIDXNIFTY30-MAR-2026,25582.8000000,25521.1000000,25682.8000000,24814.0000000,25029.6000000,25029.6000000,-2.1600000,19702.0000000,927225.0000000,14265.0000000,23488795681.0000000
FUTIDXNIFTY28-APR-2026,25749.0000000,25745.0000000,25840.0000000,24979.8000000,25192.6000000,25192.6000000,-2.1600000,2921.0000000,323700.0000000,4980.0000000,8238671733.5000000
FUTIDXNIFTY24-FEB-2026,25416.4000000,25425.0000000,25524.4000000,24635.9000000,24853.5000000,24853.5000000,-2.2100000,288556.0000000,14454050.0000000,222370.0000000,363050017915.0000000
FUTSTKNTPC30-MAR-2026,355.8500000,356.0500000,360.7000000,340.0000000,342.8000000,342.8000000,-3.6600000,1199.0000000,774000.0000000,516.0000000,272508975.0000000
FUTSTKNTPC28-APR-2026,358.5000000,355.1500000,362.0000000,340.0000000,343.7000000,343.7000000,-4.1200000,78.0000000,171000.0000000,114.0000000,60283275.0000000
FUTSTKNTPC24-FEB-2026,353.6000000,352.1000000,358.6500000,335.4000000,341.8500000,341.8500000,-3.3200000,52504.0000000,17026500.0000000,11351.0000000,5932954050.0000000
FUTSTKPIIND30-MAR-2026,3126.6000000,3123.2000000,3125.0000000,2964.8000000,3003.6000000,3003.6000000,-3.9300000,905.0000000,80850.0000000,462.0000000,246295087.5000000
FUTSTKPIIND24-FEB-2026,3151.5000000,3145.7000000,3163.7000000,2980.6000000,3034.5000000,3034.5000000,-3.7100000,16196.0000000,341075.0000000,1949.0000000,1047175570.0000000
