CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKBHEL28-APR-2026,256.8500000,253.9500000,262.6000000,253.9500000,260.7500000,260.7500000,1.5100000,436.0000000,406875.0000000,155.0000000,105827925.0000000
FUTSTKBHEL30-MAR-2026,255.4000000,254.0500000,261.1000000,252.5500000,259.0500000,259.0500000,1.4200000,24431.0000000,43787625.0000000,16681.0000000,11308305750.0000000
FUTSTKBHEL24-FEB-2026,253.5500000,252.5000000,259.6000000,251.0500000,257.4500000,257.4500000,1.5300000,21017.0000000,46908750.0000000,17870.0000000,12035642325.0000000
FUTSTKCHOLAFIN24-FEB-2026,1679.4000000,1680.0000000,1691.6000000,1657.0000000,1671.1000000,1671.1000000,-0.4900000,9259.0000000,6195625.0000000,9913.0000000,10389072687.5000000
FUTSTKCHOLAFIN30-MAR-2026,1689.8000000,1680.5000000,1698.2000000,1674.5000000,1681.2000000,1681.2000000,-0.5000000,15341.0000000,5967500.0000000,9548.0000000,10069864375.0000000
FUTSTKCHOLAFIN28-APR-2026,1695.3000000,1690.0000000,1700.0000000,1686.6000000,1688.3000000,1688.3000000,-0.4100000,38.0000000,6250.0000000,10.0000000,10584437.5000000
FUTSTKCOFORGE24-FEB-2026,1362.9000000,1340.0000000,1373.9000000,1317.7000000,1341.5000000,1341.5000000,-1.5700000,23858.0000000,6436875.0000000,17165.0000000,8714430712.5000000
FUTSTKCOFORGE30-MAR-2026,1370.5000000,1341.0000000,1381.4000000,1326.1000000,1349.6000000,1349.6000000,-1.5200000,33858.0000000,7059750.0000000,18826.0000000,9606220950.0000000
FUTSTKCOFORGE28-APR-2026,1376.9000000,1350.0000000,1385.5000000,1338.5000000,1356.3000000,1356.3000000,-1.4900000,812.0000000,72750.0000000,194.0000000,99332550.0000000
FUTSTKCONCOR30-MAR-2026,507.0000000,503.6000000,509.3500000,503.6000000,506.1000000,506.1000000,-0.1700000,14236.0000000,8901250.0000000,7121.0000000,4506878562.5000000
FUTSTKCONCOR28-APR-2026,510.6500000,510.0500000,512.3500000,507.7000000,509.3500000,509.3500000,-0.2500000,357.0000000,112500.0000000,90.0000000,57336125.0000000
FUTSTKCONCOR24-FEB-2026,504.3000000,500.0000000,506.3000000,500.0000000,502.9000000,502.9000000,-0.2700000,11874.0000000,9341250.0000000,7473.0000000,4700242437.5000000
FUTSTKDABUR30-MAR-2026,504.2500000,500.6500000,513.5000000,500.6500000,511.5500000,511.5500000,1.4400000,12421.0000000,10592500.0000000,8474.0000000,5413519125.0000000
FUTSTKDABUR28-APR-2026,508.5500000,506.8000000,516.0000000,506.0000000,514.3000000,514.3000000,1.1300000,96.0000000,47500.0000000,38.0000000,24418187.5000000
FUTSTKDABUR24-FEB-2026,501.0500000,503.3000000,510.5000000,499.6500000,508.8000000,508.8000000,1.5400000,7982.0000000,10972500.0000000,8778.0000000,5575186500.0000000
FUTSTKITC24-FEB-2026,325.6000000,325.5000000,327.4000000,324.6500000,326.4000000,326.4000000,0.2400000,52464.0000000,41683200.0000000,26052.0000000,13602571360.0000000
FUTSTKITC28-APR-2026,329.9000000,331.0000000,331.6000000,329.0000000,330.7000000,330.7000000,0.2400000,3325.0000000,984000.0000000,615.0000000,325404240.0000000
FUTSTKITC30-MAR-2026,327.7000000,328.0500000,329.5500000,326.6500000,328.5000000,328.5000000,0.2400000,60822.0000000,40382400.0000000,25239.0000000,13261450320.0000000
FUTSTKJUBLFOOD24-FEB-2026,524.3500000,524.9000000,541.9000000,523.4000000,534.0000000,534.0000000,1.8400000,5942.0000000,17265000.0000000,13812.0000000,9183527000.0000000
FUTSTKJUBLFOOD28-APR-2026,511.7000000,512.9500000,515.3000000,505.4000000,512.8000000,512.8000000,0.2100000,626.0000000,581250.0000000,465.0000000,296746062.5000000
FUTSTKJUBLFOOD30-MAR-2026,516.1500000,514.1500000,523.7500000,512.2500000,519.8000000,519.8000000,0.7000000,15770.0000000,17893750.0000000,14315.0000000,9258565375.0000000
FUTSTKNUVAMA28-APR-2026,1306.9000000,1300.0000000,1311.0000000,1300.0000000,1305.0000000,1302.9000000,-0.3000000,28.0000000,4000.0000000,8.0000000,5229250.0000000
FUTSTKNUVAMA24-FEB-2026,1290.7000000,1300.0000000,1311.9000000,1281.0000000,1288.7000000,1288.7000000,-0.1500000,1965.0000000,1389000.0000000,2778.0000000,1804136550.0000000
FUTSTKNUVAMA30-MAR-2026,1284.9000000,1281.1000000,1308.3000000,1276.5000000,1286.0000000,1286.0000000,0.0800000,2095.0000000,1216000.0000000,2432.0000000,1573778350.0000000
FUTSTKPIDILITIND24-FEB-2026,1462.0000000,1455.3000000,1474.2000000,1455.3000000,1463.8000000,1463.8000000,0.1200000,4818.0000000,3650500.0000000,7301.0000000,5343136350.0000000
FUTSTKPIDILITIND28-APR-2026,1480.0000000,1476.4000000,1484.6000000,1476.4000000,1481.2000000,1481.2000000,0.0800000,41.0000000,8000.0000000,16.0000000,11852700.0000000
FUTSTKPIDILITIND30-MAR-2026,1470.7000000,1462.1000000,1479.9000000,1462.1000000,1472.4000000,1472.4000000,0.1100000,11104.0000000,3689500.0000000,7379.0000000,5431519950.0000000
FUTSTKSHREECEM24-FEB-2026,26255.0000000,26205.0000000,26700.0000000,25850.0000000,26570.0000000,26570.0000000,1.1900000,4330.0000000,142075.0000000,5683.0000000,3758845375.0000000
FUTSTKSHREECEM30-MAR-2026,25890.0000000,25890.0000000,26230.0000000,25585.0000000,26135.0000000,26135.0000000,0.9400000,10102.0000000,144500.0000000,5780.0000000,3760828625.0000000
FUTSTKSHREECEM28-APR-2026,25765.0000000,25600.0000000,26100.0000000,25600.0000000,25875.0000000,25875.0000000,0.4200000,250.0000000,2625.0000000,105.0000000,68057500.0000000
FUTSTKSIEMENS24-FEB-2026,3113.9000000,3100.0000000,3312.1000000,3100.0000000,3206.7000000,3206.7000000,2.9800000,5496.0000000,1822275.0000000,10413.0000000,5911017367.5000000
FUTSTKSIEMENS28-APR-2026,3139.6000000,3205.0000000,3338.0000000,3190.0000000,3238.6000000,3238.6000000,3.1500000,114.0000000,22225.0000000,127.0000000,72491142.5000000
FUTSTKSIEMENS30-MAR-2026,3129.0000000,3120.0000000,3329.6000000,3120.0000000,3223.8000000,3223.8000000,3.0200000,9082.0000000,1861825.0000000,10639.0000000,6067246220.0000000
FUTSTKABB30-MAR-2026,5705.5000000,5686.5000000,6287.0000000,5686.5000000,6023.5000000,6023.5000000,5.5700000,15501.0000000,3290750.0000000,26326.0000000,20128949062.5000000
FUTSTKABB24-FEB-2026,5717.5000000,5725.0000000,6256.0000000,5720.0000000,5995.5000000,5995.5000000,4.8600000,5416.0000000,3329000.0000000,26632.0000000,20241741250.0000000
FUTSTKABB28-APR-2026,5709.0000000,5747.0000000,6279.5000000,5700.0000000,6040.5000000,6040.5000000,5.8000000,173.0000000,55375.0000000,443.0000000,339441750.0000000
FUTSTKASHOKLEY30-MAR-2026,200.6600000,200.6600000,207.1000000,199.2900000,205.8900000,205.8900000,2.6000000,20024.0000000,67790000.0000000,13558.0000000,13871123350.0000000
FUTSTKASHOKLEY24-FEB-2026,202.9500000,201.2000000,209.0900000,201.2000000,208.4000000,208.4000000,2.6800000,12072.0000000,67855000.0000000,13571.0000000,14037114700.0000000
FUTSTKASHOKLEY28-APR-2026,200.0400000,199.9400000,206.0000000,199.0900000,204.3400000,204.3400000,2.1400000,280.0000000,775000.0000000,155.0000000,157881000.0000000
FUTSTKASTRAL24-FEB-2026,1618.8000000,1603.6000000,1644.9000000,1603.6000000,1635.3000000,1635.3000000,1.0100000,4210.0000000,4621450.0000000,10874.0000000,7545638317.5000000
FUTSTKASTRAL28-APR-2026,1637.6000000,1585.0000000,1603.0000000,1580.0000000,1588.4000000,1588.4000000,-3.0000000,195.0000000,23800.0000000,56.0000000,37846760.0000000
FUTSTKASTRAL30-MAR-2026,1589.9000000,1586.6000000,1619.7000000,1581.8000000,1601.1000000,1601.1000000,0.7000000,15888.0000000,4592975.0000000,10807.0000000,7364730395.0000000
FUTSTKBAJFINANCE24-FEB-2026,1013.2000000,1011.2000000,1036.7000000,1007.5000000,1027.1000000,1027.1000000,1.3700000,33295.0000000,23281500.0000000,31042.0000000,23853677662.5000000
FUTSTKBAJFINANCE30-MAR-2026,1019.7500000,1018.0000000,1043.0000000,1013.6000000,1033.9500000,1033.9500000,1.3900000,73741.0000000,24176250.0000000,32235.0000000,24929127637.5000000
FUTSTKBAJFINANCE28-APR-2026,1025.1000000,1023.1000000,1049.3000000,1021.3000000,1038.5500000,1038.5500000,1.3100000,653.0000000,108750.0000000,145.0000000,113082562.5000000
FUTSTKCIPLA30-MAR-2026,1338.9000000,1332.0000000,1348.2000000,1330.3000000,1346.2000000,1346.2000000,0.5400000,22061.0000000,4832250.0000000,12886.0000000,6479818237.5000000
FUTSTKCIPLA24-FEB-2026,1330.3000000,1325.0000000,1340.2000000,1323.0000000,1338.4000000,1338.4000000,0.6000000,13566.0000000,5059500.0000000,13492.0000000,6745140712.5000000
FUTSTKCIPLA28-APR-2026,1346.0000000,1340.7000000,1355.8000000,1340.7000000,1354.7000000,1354.7000000,0.6400000,194.0000000,19500.0000000,52.0000000,26325150.0000000
FUTSTKCOALINDIA30-MAR-2026,418.2500000,416.6000000,428.3000000,416.6000000,425.5000000,425.5000000,1.7300000,17504.0000000,18056250.0000000,13375.0000000,7671152047.5000000
FUTSTKCOALINDIA24-FEB-2026,415.8000000,417.2500000,426.3500000,415.3000000,423.0000000,423.0000000,1.7300000,16438.0000000,20748150.0000000,15369.0000000,8768225430.0000000
FUTSTKCOALINDIA28-APR-2026,420.5000000,421.2500000,430.6500000,421.1000000,428.1000000,428.1000000,1.8000000,495.0000000,176850.0000000,131.0000000,75608910.0000000
FUTSTKDALBHARAT30-MAR-2026,2094.6000000,2077.4000000,2096.3000000,2065.3000000,2082.2000000,2082.2000000,-0.5900000,6198.0000000,1107275.0000000,3407.0000000,2307253650.0000000
FUTSTKDALBHARAT24-FEB-2026,2082.1000000,2066.4000000,2083.8000000,2051.5000000,2069.6000000,2069.6000000,-0.6000000,2531.0000000,1319500.0000000,4060.0000000,2731833260.0000000
FUTSTKDALBHARAT28-APR-2026,2108.1000000,2104.4000000,2104.4000000,2090.8000000,2091.9000000,2091.9000000,-0.7600000,16.0000000,1625.0000000,5.0000000,3404310.0000000
FUTSTKFORTIS28-APR-2026,919.5000000,933.9000000,935.0000000,927.0000000,930.4500000,930.4500000,1.1900000,40.0000000,15500.0000000,20.0000000,14446852.5000000
FUTSTKFORTIS30-MAR-2026,913.2500000,914.6000000,932.6000000,912.7500000,927.1500000,927.1500000,1.5200000,9198.0000000,5469175.0000000,7057.0000000,5064635501.2500000
FUTSTKFORTIS24-FEB-2026,907.7500000,909.0000000,927.9500000,908.9000000,921.4000000,921.4000000,1.5000000,5752.0000000,5637350.0000000,7274.0000000,5189880461.2500000
FUTSTKHAVELLS28-APR-2026,1414.5000000,1418.8000000,1432.0000000,1417.9000000,1428.4000000,1428.4000000,0.9800000,103.0000000,10000.0000000,20.0000000,14247600.0000000
FUTSTKHAVELLS30-MAR-2026,1405.7000000,1393.1000000,1426.8000000,1393.1000000,1419.2000000,1419.2000000,0.9600000,11925.0000000,3299500.0000000,6599.0000000,4669495500.0000000
FUTSTKHAVELLS24-FEB-2026,1397.7000000,1400.6000000,1417.5000000,1394.3000000,1410.8000000,1410.8000000,0.9300000,9255.0000000,3144500.0000000,6289.0000000,4422519250.0000000
FUTSTKINDIGO30-MAR-2026,4837.3000000,4808.8000000,4908.9000000,4808.8000000,4877.9000000,4877.9000000,0.8300000,38774.0000000,3808350.0000000,25389.0000000,18552967470.0000000
FUTSTKINDIGO28-APR-2026,4863.9000000,4863.1000000,4938.0000000,4856.0000000,4906.1000000,4906.1000000,0.8600000,531.0000000,13350.0000000,89.0000000,65342955.0000000
FUTSTKINDIGO24-FEB-2026,4808.0000000,4780.0000000,4880.0000000,4780.0000000,4849.9000000,4849.9000000,0.8700000,19380.0000000,3673500.0000000,24490.0000000,17791120785.0000000
FUTSTKKALYANKJIL28-APR-2026,409.7000000,408.9000000,409.7500000,404.7000000,405.4000000,405.4000000,-1.0400000,342.0000000,101050.0000000,86.0000000,41109313.7500000
FUTSTKKALYANKJIL24-FEB-2026,404.8000000,401.7500000,406.7000000,399.3500000,400.6000000,400.6000000,-1.0300000,12556.0000000,11728850.0000000,9982.0000000,4715729078.7500000
FUTSTKKALYANKJIL30-MAR-2026,407.4000000,405.4500000,409.2500000,401.9000000,403.1500000,403.1500000,-1.0400000,12565.0000000,10367025.0000000,8823.0000000,4194688547.5000000
FUTSTKLODHA24-FEB-2026,1065.0000000,1066.7500000,1083.3500000,1065.1500000,1071.1000000,1071.1000000,0.5700000,5769.0000000,3014100.0000000,6698.0000000,3241718235.0000000
FUTSTKLODHA30-MAR-2026,1071.2500000,1062.0000000,1088.1000000,1062.0000000,1077.2000000,1077.2000000,0.5500000,11679.0000000,2729700.0000000,6066.0000000,2951848192.5000000
FUTSTKLODHA28-APR-2026,1079.6500000,1084.0000000,1093.8000000,1082.8500000,1082.8500000,1082.8500000,0.2900000,109.0000000,9900.0000000,22.0000000,10772865.0000000
FUTSTKMFSL24-FEB-2026,1829.3000000,1821.0000000,1850.4000000,1808.3000000,1848.2000000,1848.2000000,1.0300000,6871.0000000,3651600.0000000,9129.0000000,6712879440.0000000
FUTSTKMFSL28-APR-2026,1850.9000000,1825.6000000,1862.9000000,1825.5000000,1862.9000000,1862.9000000,0.6400000,30.0000000,3600.0000000,9.0000000,6664640.0000000
FUTSTKMFSL30-MAR-2026,1841.3000000,1837.1000000,1861.8000000,1821.0000000,1860.0000000,1860.0000000,1.0100000,15913.0000000,3365600.0000000,8414.0000000,6228818160.0000000
FUTSTKNATIONALUM30-MAR-2026,342.6500000,342.6500000,344.7500000,340.0000000,343.6500000,343.6500000,0.2900000,9306.0000000,22158750.0000000,5909.0000000,7599554812.5000000
FUTSTKNATIONALUM28-APR-2026,344.5500000,345.0000000,346.8000000,343.4500000,345.7000000,345.7000000,0.3300000,282.0000000,198750.0000000,53.0000000,68710500.0000000
FUTSTKNATIONALUM24-FEB-2026,340.4000000,339.9000000,342.8000000,337.9000000,341.5500000,341.5500000,0.3300000,6131.0000000,22972500.0000000,6126.0000000,7830546375.0000000
FUTSTKNHPC30-MAR-2026,74.7900000,74.9700000,75.4500000,74.4100000,74.9000000,74.9000000,0.1400000,7599.0000000,36172800.0000000,5652.0000000,2706939776.0000000
FUTSTKNHPC28-APR-2026,75.3400000,75.3000000,75.8000000,74.9100000,75.4400000,75.4400000,0.1300000,264.0000000,313600.0000000,49.0000000,23624128.0000000
FUTSTKNHPC24-FEB-2026,74.2600000,74.3500000,74.9700000,73.9400000,74.4400000,74.4400000,0.2400000,7194.0000000,34438400.0000000,5381.0000000,2560949120.0000000
FUTSTKSBILIFE24-FEB-2026,2044.1000000,2052.5000000,2078.7000000,2037.4000000,2075.9000000,2075.9000000,1.5500000,13167.0000000,3781500.0000000,10084.0000000,7811564325.0000000
FUTSTKSBILIFE30-MAR-2026,2054.6000000,2046.3000000,2091.3000000,2046.3000000,2087.2000000,2087.2000000,1.5800000,13718.0000000,3313875.0000000,8837.0000000,6879492000.0000000
FUTSTKSBILIFE28-APR-2026,2061.6000000,2061.0000000,2098.0000000,2059.0000000,2097.6000000,2097.6000000,1.7400000,86.0000000,11625.0000000,31.0000000,24287850.0000000
FUTSTKTATAELXSI24-FEB-2026,4840.0000000,4810.0000000,4920.0000000,4752.5000000,4855.5000000,4855.5000000,0.3200000,5428.0000000,774300.0000000,7743.0000000,3764822350.0000000
FUTSTKTATAELXSI28-APR-2026,4824.0000000,4819.5000000,4881.5000000,4785.5000000,4843.0000000,4843.0000000,0.3900000,368.0000000,6600.0000000,66.0000000,31923650.0000000
FUTSTKTATAELXSI30-MAR-2026,4828.0000000,4800.0000000,4893.0000000,4770.5000000,4839.0000000,4839.0000000,0.2200000,11145.0000000,783600.0000000,7836.0000000,3797830300.0000000
FUTSTKTITAN24-FEB-2026,4197.6000000,4225.6000000,4249.0000000,4202.2000000,4234.3000000,4234.3000000,0.8700000,24887.0000000,3121125.0000000,17835.0000000,13218078947.5000000
FUTSTKTITAN30-MAR-2026,4224.8000000,4215.8000000,4276.8000000,4215.8000000,4262.2000000,4262.2000000,0.8800000,32133.0000000,3050075.0000000,17429.0000000,12999163047.5000000
FUTSTKTITAN28-APR-2026,4251.8000000,4283.5000000,4300.0000000,4263.0000000,4289.9000000,4289.9000000,0.8900000,391.0000000,7175.0000000,41.0000000,30756232.5000000
FUTSTKADANIENSOL28-APR-2026,1020.7500000,1016.1000000,1018.5000000,1001.0000000,1010.6000000,1010.6000000,-0.9900000,120.0000000,18900.0000000,28.0000000,19125585.0000000
FUTSTKADANIENSOL30-MAR-2026,1014.2500000,1014.6000000,1017.7500000,991.9000000,1005.9500000,1005.9500000,-0.8100000,21202.0000000,6864075.0000000,10169.0000000,6884583221.2500000
FUTSTKADANIENSOL24-FEB-2026,1007.5500000,1006.7000000,1009.3500000,986.0000000,999.5500000,999.5500000,-0.7900000,9686.0000000,5599800.0000000,8296.0000000,5581357278.7500000
FUTSTKADANIPORTS24-FEB-2026,1512.9000000,1507.0000000,1529.7000000,1503.9000000,1512.8000000,1512.8000000,0.0000000,16501.0000000,7450375.0000000,15685.0000000,11298335607.5000000
FUTSTKADANIPORTS28-APR-2026,1531.6000000,1531.6000000,1548.0000000,1526.0000000,1531.3000000,1531.3000000,-0.0100000,606.0000000,171475.0000000,361.0000000,263857750.0000000
FUTSTKADANIPORTS30-MAR-2026,1522.6000000,1523.9000000,1539.0000000,1513.6000000,1522.4000000,1522.4000000,-0.0100000,29206.0000000,7525900.0000000,15844.0000000,11485986400.0000000
FUTSTKAMBUJACEM24-FEB-2026,512.0000000,511.2000000,518.2500000,508.0500000,512.5500000,512.5500000,0.1000000,18288.0000000,14282100.0000000,13602.0000000,7342570620.0000000
FUTSTKAMBUJACEM28-APR-2026,516.2500000,515.0500000,521.6000000,513.8000000,517.1000000,517.1000000,0.1600000,732.0000000,319200.0000000,304.0000000,165639075.0000000
FUTSTKAMBUJACEM30-MAR-2026,515.3500000,514.7500000,521.5000000,511.7000000,515.7000000,515.7000000,0.0600000,31085.0000000,13879950.0000000,13219.0000000,7180152420.0000000
FUTSTKBAJAJ-AUTO24-FEB-2026,9695.5000000,9700.0000000,9829.0000000,9671.0000000,9813.5000000,9813.5000000,1.2100000,12697.0000000,1211625.0000000,16155.0000000,11811027150.0000000
FUTSTKBAJAJ-AUTO28-APR-2026,9747.0000000,9747.0000000,9874.5000000,9730.0000000,9859.5000000,9859.5000000,1.1500000,138.0000000,4800.0000000,64.0000000,46979512.5000000
FUTSTKBAJAJ-AUTO30-MAR-2026,9717.5000000,9774.5000000,9848.0000000,9686.0000000,9832.5000000,9832.5000000,1.1800000,29128.0000000,1155750.0000000,15410.0000000,11293540012.5000000
FUTSTKBLUESTARCO28-APR-2026,1968.7000000,1980.8000000,1983.1000000,1971.0000000,1980.8000000,1980.8000000,0.6100000,30.0000000,5200.0000000,16.0000000,10295610.0000000
FUTSTKBLUESTARCO24-FEB-2026,1967.8000000,1959.5000000,1982.1000000,1954.9000000,1968.5000000,1968.5000000,0.0300000,4010.0000000,1417650.0000000,4362.0000000,2792952207.5000000
