CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKADANIPORTS30-MAR-2026,1575.7000000,1571.2000000,1583.3000000,1539.9000000,1569.2000000,1569.2000000,-0.4100000,1627.0000000,250325.0000000,527.0000000,391654172.5000000
FUTSTKADANIPORTS24-FEB-2026,1567.2000000,1574.8000000,1574.8000000,1528.6000000,1559.4000000,1559.4000000,-0.4900000,43754.0000000,3574850.0000000,7526.0000000,5553073190.0000000
FUTSTKADANIPORTS28-APR-2026,1584.0000000,1583.0000000,1590.0000000,1550.0000000,1579.7000000,1579.7000000,-0.2700000,281.0000000,21375.0000000,45.0000000,33595990.0000000
FUTSTKBOSCHLTD24-FEB-2026,35755.0000000,35780.0000000,36000.0000000,35275.0000000,35680.0000000,35680.0000000,-0.2000000,8182.0000000,41525.0000000,1661.0000000,1483070250.0000000
FUTSTKBOSCHLTD28-APR-2026,35950.0000000,35880.0000000,36185.0000000,35680.0000000,36000.0000000,36000.0000000,0.1300000,18.0000000,150.0000000,6.0000000,5394625.0000000
FUTSTKBOSCHLTD30-MAR-2026,35885.0000000,35885.0000000,36200.0000000,35445.0000000,35860.0000000,35860.0000000,-0.0600000,261.0000000,3500.0000000,140.0000000,125497500.0000000
FUTSTKCGPOWER24-FEB-2026,690.7500000,696.0000000,696.0000000,671.0000000,682.0000000,682.0000000,-1.2600000,16877.0000000,2618000.0000000,3080.0000000,1781204410.0000000
FUTSTKCGPOWER28-APR-2026,698.5000000,691.4000000,693.0000000,679.5000000,688.1000000,688.1000000,-1.4800000,47.0000000,49300.0000000,58.0000000,33819587.5000000
FUTSTKCGPOWER30-MAR-2026,693.9000000,693.9000000,694.6500000,675.0000000,685.2000000,685.2000000,-1.2500000,596.0000000,227800.0000000,268.0000000,155875720.0000000
FUTSTKDMART30-MAR-2026,3913.8000000,3926.9000000,4020.7000000,3904.2000000,3992.8000000,3992.8000000,2.0100000,5000.0000000,209550.0000000,1397.0000000,833696445.0000000
FUTSTKDMART28-APR-2026,3920.9000000,3940.0000000,4010.0000000,3914.0000000,4002.7000000,4002.7000000,2.0800000,233.0000000,12450.0000000,83.0000000,49619535.0000000
FUTSTKDMART24-FEB-2026,3915.7000000,3939.2000000,4024.9000000,3907.9000000,3998.8000000,3998.8000000,2.1200000,34153.0000000,722550.0000000,4817.0000000,2876070345.0000000
FUTSTKGRASIM24-FEB-2026,2935.3000000,2945.0000000,2963.6000000,2922.5000000,2958.1000000,2958.1000000,0.7700000,67538.0000000,1435250.0000000,5741.0000000,4226976775.0000000
FUTSTKGRASIM30-MAR-2026,2952.9000000,2961.2000000,2983.2000000,2943.9000000,2977.5000000,2977.5000000,0.8300000,1281.0000000,223000.0000000,892.0000000,660862050.0000000
FUTSTKGRASIM28-APR-2026,2971.6000000,2979.6000000,2995.0000000,2965.0000000,2992.1000000,2992.1000000,0.6800000,47.0000000,9500.0000000,38.0000000,28349400.0000000
FUTSTKMCX30-MAR-2026,2457.9000000,2457.9000000,2510.0000000,2457.9000000,2486.2000000,2486.2000000,1.1500000,859.0000000,406250.0000000,650.0000000,1010704312.5000000
FUTSTKMCX24-FEB-2026,2443.7000000,2460.0000000,2496.1000000,2440.4000000,2472.2000000,2472.2000000,1.1600000,22388.0000000,4299375.0000000,6879.0000000,10629557062.5000000
FUTSTKMCX28-APR-2026,2473.1000000,2490.0000000,2523.1000000,2480.0000000,2504.4000000,2504.4000000,1.2600000,276.0000000,46250.0000000,74.0000000,115786812.5000000
FUTSTKNAUKRI24-FEB-2026,1180.0000000,1182.0000000,1206.6000000,1173.2000000,1194.3000000,1194.3000000,1.2100000,27114.0000000,1924125.0000000,5131.0000000,2295498262.5000000
FUTSTKNAUKRI30-MAR-2026,1182.1000000,1179.2000000,1207.6000000,1176.2000000,1194.1000000,1194.1000000,1.0100000,886.0000000,99000.0000000,264.0000000,118359075.0000000
FUTSTKNAUKRI28-APR-2026,1183.6000000,1185.0000000,1210.0000000,1185.0000000,1195.0000000,1195.0000000,0.9600000,66.0000000,9000.0000000,24.0000000,10801462.5000000
FUTSTKPNB30-MAR-2026,124.6000000,124.6000000,124.9700000,123.6300000,124.1100000,124.1100000,-0.3900000,1503.0000000,3688000.0000000,461.0000000,458463200.0000000
FUTSTKPNB24-FEB-2026,123.8300000,124.0000000,124.2300000,122.6700000,123.3700000,123.3700000,-0.3700000,27092.0000000,20128000.0000000,2516.0000000,2486526480.0000000
FUTSTKPNB28-APR-2026,125.4600000,125.2700000,125.6800000,124.5000000,124.9800000,124.9800000,-0.3800000,203.0000000,264000.0000000,33.0000000,33024400.0000000
FUTSTKRECLTD30-MAR-2026,361.7500000,360.2500000,361.9000000,355.7000000,357.4000000,357.4000000,-1.2000000,6138.0000000,2520000.0000000,1800.0000000,901892180.0000000
FUTSTKRECLTD28-APR-2026,364.0500000,363.0000000,363.5500000,358.5000000,360.0500000,360.0500000,-1.0900000,675.0000000,323400.0000000,231.0000000,116565470.0000000
FUTSTKRECLTD24-FEB-2026,360.4500000,359.4000000,359.7000000,354.7000000,356.3000000,356.3000000,-1.1500000,59267.0000000,9312800.0000000,6652.0000000,3319994580.0000000
FUTSTKTATAPOWER28-APR-2026,373.7000000,374.0000000,376.1500000,373.5000000,375.6500000,375.6500000,0.5200000,279.0000000,40600.0000000,28.0000000,15212240.0000000
FUTSTKTATAPOWER30-MAR-2026,371.4500000,371.2000000,373.7500000,371.0500000,373.1000000,373.1000000,0.4400000,1620.0000000,527800.0000000,364.0000000,196539815.0000000
FUTSTKTATAPOWER24-FEB-2026,369.1500000,368.6000000,371.5000000,368.1000000,370.8000000,370.8000000,0.4400000,37512.0000000,2379450.0000000,1641.0000000,880456747.5000000
FUTSTKZYDUSLIFE24-FEB-2026,925.4000000,920.0000000,920.0000000,885.3500000,887.8500000,887.8500000,-4.0500000,12003.0000000,4845600.0000000,5384.0000000,4346508195.0000000
