CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKADANIGREEN28-APR-2026,1006.7000000,997.6000000,1032.1000000,992.7500000,1029.1500000,1029.1500000,2.2300000,218.0000000,42600.0000000,71.0000000,43179480.0000000
FUTSTKADANIGREEN24-FEB-2026,994.1000000,988.1500000,1020.6500000,978.5000000,1017.7500000,1017.7500000,2.3700000,31969.0000000,7848000.0000000,13080.0000000,7833313650.0000000
FUTSTKADANIGREEN30-MAR-2026,999.6500000,980.8500000,1026.5000000,980.8500000,1023.7000000,1023.7000000,2.4000000,7127.0000000,4191600.0000000,6986.0000000,4207789620.0000000
FUTSTKAMBUJACEM24-FEB-2026,525.9500000,526.2500000,529.2500000,521.1500000,522.9500000,522.9500000,-0.5700000,44540.0000000,3179400.0000000,3028.0000000,1668364267.5000000
FUTSTKAMBUJACEM28-APR-2026,529.0000000,527.4000000,532.0500000,524.6500000,526.3500000,526.3500000,-0.5000000,497.0000000,295050.0000000,281.0000000,155956552.5000000
FUTSTKAMBUJACEM30-MAR-2026,529.2500000,525.4000000,532.8000000,524.8000000,526.1500000,526.1500000,-0.5800000,3482.0000000,2602950.0000000,2479.0000000,1373778000.0000000
FUTSTKAXISBANK24-FEB-2026,1357.6000000,1357.0000000,1360.6000000,1349.3000000,1355.8000000,1355.8000000,-0.1300000,94504.0000000,5471875.0000000,8755.0000000,7412090500.0000000
FUTSTKAXISBANK28-APR-2026,1375.5000000,1370.0000000,1375.3000000,1367.0000000,1373.0000000,1373.0000000,-0.1800000,488.0000000,11250.0000000,18.0000000,15431750.0000000
FUTSTKAXISBANK30-MAR-2026,1366.0000000,1363.4000000,1368.4000000,1358.0000000,1364.6000000,1364.6000000,-0.1000000,9296.0000000,2091250.0000000,3346.0000000,2850886125.0000000
FUTSTKCGPOWER30-MAR-2026,693.0500000,689.9500000,699.7500000,688.2000000,693.7000000,693.7000000,0.0900000,916.0000000,1394850.0000000,1641.0000000,967554405.0000000
FUTSTKCGPOWER28-APR-2026,696.2000000,696.2000000,700.0000000,693.0000000,697.6500000,697.6500000,0.2000000,100.0000000,26350.0000000,31.0000000,18362890.0000000
FUTSTKCGPOWER24-FEB-2026,689.2500000,690.0500000,695.7000000,684.0000000,689.5000000,689.5000000,0.0300000,16206.0000000,3741700.0000000,4402.0000000,2579279695.0000000
FUTSTKDIXON28-APR-2026,11924.0000000,11830.0000000,11951.0000000,11750.0000000,11772.0000000,11772.0000000,-1.2700000,630.0000000,6350.0000000,127.0000000,75148850.0000000
FUTSTKDIXON24-FEB-2026,11787.0000000,11760.0000000,11825.0000000,11594.0000000,11620.0000000,11620.0000000,-1.4100000,43778.0000000,386550.0000000,7731.0000000,4515015100.0000000
FUTSTKDIXON30-MAR-2026,11851.0000000,11840.0000000,11889.0000000,11665.0000000,11682.0000000,11682.0000000,-1.4200000,7407.0000000,183800.0000000,3676.0000000,2155799100.0000000
FUTSTKGMRAIRPORT28-APR-2026,102.0300000,102.7600000,103.7400000,100.8900000,100.9600000,100.9600000,-1.0400000,129.0000000,711450.0000000,102.0000000,72706563.0000000
FUTSTKGMRAIRPORT30-MAR-2026,101.3800000,101.3800000,103.1500000,100.1600000,100.4400000,100.4400000,-0.9200000,2078.0000000,10336950.0000000,1482.0000000,1050287478.7500000
FUTSTKGMRAIRPORT24-FEB-2026,100.7900000,100.2100000,102.4800000,99.5300000,99.8200000,99.8200000,-0.9600000,20134.0000000,32085000.0000000,4600.0000000,3241487704.5000000
FUTSTKHUDCO28-APR-2026,199.6400000,197.8000000,198.8700000,195.4400000,196.3700000,196.3700000,-1.6300000,117.0000000,36075.0000000,13.0000000,7105581.7500000
FUTSTKHUDCO24-FEB-2026,197.4400000,197.1000000,197.4900000,193.4200000,194.4200000,194.4200000,-1.5200000,15103.0000000,5286375.0000000,1905.0000000,1031388079.5000000
FUTSTKHUDCO30-MAR-2026,198.3200000,198.3000000,198.3000000,194.3600000,195.0100000,195.0100000,-1.6600000,2437.0000000,2794425.0000000,1007.0000000,546924666.7500000
FUTSTKJUBLFOOD30-MAR-2026,529.4000000,524.8000000,528.0000000,521.7000000,523.1500000,523.1500000,-1.1800000,3362.0000000,1090000.0000000,872.0000000,571760750.0000000
FUTSTKJUBLFOOD28-APR-2026,526.5000000,525.9000000,525.9000000,519.4000000,520.9500000,520.9500000,-1.0500000,399.0000000,47500.0000000,38.0000000,24790312.5000000
FUTSTKJUBLFOOD24-FEB-2026,535.3000000,532.2500000,534.5000000,527.9000000,529.5000000,529.5000000,-1.0800000,18478.0000000,2463750.0000000,1971.0000000,1307357062.5000000
FUTSTKKALYANKJIL30-MAR-2026,430.6500000,427.8000000,430.4000000,421.8000000,423.4000000,423.4000000,-1.6800000,2202.0000000,857750.0000000,730.0000000,365213206.2500000
FUTSTKKALYANKJIL24-FEB-2026,427.9000000,425.4000000,428.3000000,419.1000000,420.4500000,420.4500000,-1.7400000,24607.0000000,3173675.0000000,2701.0000000,1343495646.2500000
FUTSTKKALYANKJIL28-APR-2026,433.0500000,428.0000000,432.0000000,425.0000000,426.0500000,426.0500000,-1.6100000,242.0000000,51700.0000000,44.0000000,22129950.0000000
