CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKADANIGREEN30-MAR-2026,980.3500000,1001.1000000,1003.3500000,984.2000000,991.2000000,991.2000000,1.1000000,863.0000000,123600.0000000,206.0000000,122381490.0000000
FUTSTKADANIGREEN24-FEB-2026,975.3000000,985.0000000,998.0000000,978.2000000,986.1500000,986.1500000,1.1100000,36692.0000000,2257200.0000000,3762.0000000,2222406150.0000000
FUTSTKADANIGREEN28-APR-2026,988.0000000,997.8500000,1000.0000000,991.0000000,996.7500000,996.7500000,0.8800000,215.0000000,19800.0000000,33.0000000,19726200.0000000
FUTSTKCIPLA24-FEB-2026,1330.1000000,1345.0000000,1356.4000000,1332.5000000,1349.4000000,1349.4000000,1.4500000,36659.0000000,1549875.0000000,4133.0000000,2081379225.0000000
FUTSTKCIPLA30-MAR-2026,1339.4000000,1345.9000000,1363.5000000,1341.9000000,1357.3000000,1357.3000000,1.3300000,1296.0000000,127500.0000000,340.0000000,172258087.5000000
FUTSTKCIPLA28-APR-2026,1346.3000000,1353.9000000,1371.3000000,1351.3000000,1367.2000000,1367.2000000,1.5500000,96.0000000,22875.0000000,61.0000000,31090575.0000000
FUTSTKEICHERMOT24-FEB-2026,7183.0000000,7121.5000000,7237.0000000,7081.0000000,7216.5000000,7216.5000000,0.4600000,29268.0000000,459800.0000000,4598.0000000,3301069900.0000000
FUTSTKEICHERMOT30-MAR-2026,7230.0000000,7138.0000000,7271.0000000,7138.0000000,7260.0000000,7260.0000000,0.4100000,801.0000000,23000.0000000,230.0000000,165972400.0000000
FUTSTKEICHERMOT28-APR-2026,7274.5000000,7241.0000000,7320.0000000,7210.0000000,7300.0000000,7300.0000000,0.3500000,102.0000000,3000.0000000,30.0000000,21795650.0000000
FUTSTKEXIDEIND28-APR-2026,337.5500000,339.5000000,345.9000000,338.9000000,345.1000000,345.1000000,2.2300000,171.0000000,66600.0000000,37.0000000,22817880.0000000
FUTSTKEXIDEIND24-FEB-2026,333.3500000,334.9500000,342.0000000,334.0000000,341.1500000,341.1500000,2.3300000,18567.0000000,3520800.0000000,1956.0000000,1192586940.0000000
FUTSTKEXIDEIND30-MAR-2026,335.7000000,336.6000000,344.1500000,336.3000000,343.3500000,343.3500000,2.2700000,940.0000000,448200.0000000,249.0000000,152372880.0000000
FUTSTKHAL30-MAR-2026,4069.7000000,4091.1000000,4140.0000000,4027.8000000,4126.0000000,4126.0000000,1.3800000,6847.0000000,353550.0000000,2357.0000000,1448497380.0000000
FUTSTKHAL28-APR-2026,4096.5000000,4087.3000000,4168.9000000,4060.5000000,4156.3000000,4156.3000000,1.4500000,1325.0000000,55500.0000000,370.0000000,228964845.0000000
FUTSTKHAL24-FEB-2026,4046.2000000,4061.1000000,4119.9000000,3999.8000000,4102.6000000,4102.6000000,1.3900000,63717.0000000,2385450.0000000,15903.0000000,9718902885.0000000
FUTSTKHDFCBANK24-FEB-2026,944.3000000,952.8000000,954.2500000,938.5000000,940.4500000,940.4500000,-0.4000000,413734.0000000,21329000.0000000,38780.0000000,20100557867.5000000
FUTSTKHDFCBANK28-APR-2026,956.0000000,959.9000000,959.9000000,950.4000000,952.2500000,952.2500000,-0.3900000,1809.0000000,210100.0000000,382.0000000,200302492.5000000
FUTSTKHDFCBANK30-MAR-2026,950.3000000,959.6500000,959.7500000,944.7000000,946.5000000,946.5000000,-0.3900000,50607.0000000,1112650.0000000,2023.0000000,1054558010.0000000
FUTSTKICICIBANK28-APR-2026,1425.0000000,1424.0000000,1424.0000000,1409.0000000,1415.1000000,1415.1000000,-0.6900000,495.0000000,56000.0000000,80.0000000,79276260.0000000
FUTSTKICICIBANK24-FEB-2026,1407.1000000,1415.9000000,1415.9000000,1390.9000000,1397.1000000,1397.1000000,-0.7100000,154907.0000000,11645900.0000000,16637.0000000,16291167270.0000000
FUTSTKICICIBANK30-MAR-2026,1416.5000000,1418.1000000,1418.1000000,1399.7000000,1405.7000000,1405.7000000,-0.7600000,18751.0000000,559300.0000000,799.0000000,787411030.0000000
FUTSTKLUPIN24-FEB-2026,2172.4000000,2192.5000000,2222.9000000,2172.4000000,2208.6000000,2208.6000000,1.6600000,16241.0000000,1675350.0000000,3942.0000000,3685448487.5000000
FUTSTKLUPIN28-APR-2026,2198.6000000,2213.6000000,2243.4000000,2213.6000000,2238.0000000,2238.0000000,1.7900000,58.0000000,6800.0000000,16.0000000,15156860.0000000
FUTSTKLUPIN30-MAR-2026,2186.4000000,2185.9000000,2238.9000000,2185.9000000,2224.8000000,2224.8000000,1.7500000,292.0000000,98600.0000000,232.0000000,217970855.0000000
FUTSTKMANAPPURAM28-APR-2026,305.1000000,306.0000000,310.2500000,306.0000000,310.2500000,310.2500000,1.6800000,35.0000000,12000.0000000,4.0000000,3706500.0000000
FUTSTKMANAPPURAM24-FEB-2026,302.1000000,303.4000000,309.0000000,301.2500000,307.5500000,307.5500000,1.8000000,16507.0000000,15816000.0000000,5272.0000000,4844244300.0000000
FUTSTKMANAPPURAM30-MAR-2026,303.3500000,305.7500000,310.5000000,303.3000000,308.7000000,308.7000000,1.7600000,271.0000000,699000.0000000,233.0000000,215044350.0000000
FUTSTKMAXHEALTH24-FEB-2026,1040.3000000,1041.0000000,1042.3000000,1011.2500000,1013.6500000,1013.6500000,-2.5600000,28270.0000000,2151975.0000000,4099.0000000,2202612405.0000000
FUTSTKMAXHEALTH30-MAR-2026,1045.9000000,1041.0000000,1044.6500000,1018.3500000,1019.5500000,1019.5500000,-2.5100000,1354.0000000,112350.0000000,214.0000000,115405815.0000000
FUTSTKMAXHEALTH28-APR-2026,1051.8000000,1043.8500000,1047.3500000,1025.4000000,1025.9500000,1025.9500000,-2.4500000,77.0000000,15750.0000000,30.0000000,16323142.5000000
FUTSTKTATATECH30-MAR-2026,620.6500000,623.0500000,627.8000000,621.5000000,623.1000000,623.1000000,0.3900000,1456.0000000,464800.0000000,581.0000000,289924160.0000000
FUTSTKTATATECH28-APR-2026,624.0500000,629.1500000,629.1500000,625.0000000,625.8500000,625.8500000,0.2800000,266.0000000,93600.0000000,117.0000000,58644240.0000000
FUTSTKTATATECH24-FEB-2026,619.0000000,621.1500000,625.2500000,619.0500000,620.5500000,620.5500000,0.2500000,14153.0000000,1906400.0000000,2383.0000000,1184679240.0000000
FUTSTKUNIONBANK24-FEB-2026,178.6600000,179.8400000,182.3400000,179.1200000,180.0700000,180.0700000,0.7800000,13309.0000000,21992250.0000000,4970.0000000,3978163544.2500000
FUTSTKUNIONBANK30-MAR-2026,179.7200000,182.6400000,183.4600000,179.9000000,181.2700000,181.2700000,0.8600000,580.0000000,1305375.0000000,295.0000000,237731001.0000000
FUTSTKUNIONBANK28-APR-2026,180.8400000,183.0000000,184.4500000,182.0200000,182.1800000,182.1800000,0.7400000,86.0000000,216825.0000000,49.0000000,39706764.0000000
FUTSTKBAJAJ-AUTO28-APR-2026,9605.0000000,9671.5000000,9700.0000000,9670.0000000,9699.0000000,9699.0000000,0.9700000,62.0000000,750.0000000,10.0000000,7262737.5000000
FUTSTKBAJAJ-AUTO30-MAR-2026,9579.5000000,9600.5000000,9671.0000000,9589.5000000,9650.5000000,9650.5000000,0.7400000,1081.0000000,15525.0000000,207.0000000,149436037.5000000
FUTSTKBAJAJ-AUTO24-FEB-2026,9542.0000000,9562.0000000,9644.0000000,9525.0000000,9622.5000000,9622.5000000,0.8400000,39644.0000000,273450.0000000,3646.0000000,2626618725.0000000
