CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKALKEM30-MAR-2026,5932.0000000,5872.0000000,5903.0000000,5804.0000000,5861.0000000,5861.0000000,-1.1900000,112.0000000,12125.0000000,97.0000000,70959562.5000000
FUTSTKALKEM24-FEB-2026,5851.5000000,5850.0000000,5887.0000000,5776.0000000,5835.5000000,5835.5000000,-0.2700000,10679.0000000,289375.0000000,2315.0000000,1687801687.5000000
FUTSTKALKEM28-APR-2026,5958.0000000,0.0000000,0.0000000,0.0000000,,5937.0000000,-0.3500000,1.0000000,0.0000000,0.0000000,0.0000000
FUTSTKAMBER24-FEB-2026,7643.5000000,7674.0000000,7798.5000000,7637.0000000,7782.0000000,7782.0000000,1.8100000,10671.0000000,340500.0000000,3405.0000000,2635129450.0000000
FUTSTKAMBER30-MAR-2026,7525.5000000,7580.5000000,7650.5000000,7520.0000000,7640.0000000,7640.0000000,1.5200000,1210.0000000,52200.0000000,522.0000000,396646050.0000000
FUTSTKAMBER28-APR-2026,7440.0000000,7520.0000000,7593.0000000,7490.5000000,7548.0000000,7548.0000000,1.4500000,106.0000000,1800.0000000,18.0000000,13557400.0000000
FUTSTKBANDHANBNK28-APR-2026,170.1800000,166.0000000,172.2300000,166.0000000,171.7700000,171.7700000,0.9300000,227.0000000,100800.0000000,28.0000000,17166312.0000000
FUTSTKBANDHANBNK30-MAR-2026,169.0500000,167.4000000,171.2000000,166.0000000,170.6600000,170.6600000,0.9500000,1633.0000000,2124000.0000000,590.0000000,358281972.0000000
FUTSTKBANDHANBNK24-FEB-2026,168.2800000,167.1500000,170.2000000,164.8400000,169.5800000,169.5800000,0.7700000,23481.0000000,23022000.0000000,6395.0000000,3867926364.0000000
FUTSTKDABUR30-MAR-2026,525.6500000,522.6500000,526.0000000,520.0000000,523.9500000,523.9500000,-0.3200000,279.0000000,123750.0000000,99.0000000,64781437.5000000
FUTSTKDABUR24-FEB-2026,523.3000000,521.4000000,523.4500000,517.0000000,521.0500000,521.0500000,-0.4200000,19940.0000000,1150000.0000000,920.0000000,598821937.5000000
FUTSTKDABUR28-APR-2026,528.9000000,523.2500000,525.8000000,523.2500000,525.8000000,525.4500000,-0.6500000,42.0000000,5000.0000000,4.0000000,2619437.5000000
FUTSTKDLF24-FEB-2026,672.5500000,669.6500000,670.7500000,652.1500000,653.5500000,653.5500000,-2.8200000,60254.0000000,5760975.0000000,6983.0000000,3792013087.5000000
FUTSTKDLF30-MAR-2026,676.8000000,673.8000000,673.8000000,656.6000000,657.8500000,657.8500000,-2.7900000,2496.0000000,874500.0000000,1060.0000000,580227078.7500000
FUTSTKDLF28-APR-2026,680.8500000,675.3000000,675.3000000,661.5000000,661.7500000,661.7500000,-2.8000000,208.0000000,37950.0000000,46.0000000,25334223.7500000
FUTSTKHAVELLS30-MAR-2026,1393.0000000,1385.0000000,1416.2000000,1384.3000000,1412.6000000,1412.6000000,1.4000000,509.0000000,148000.0000000,296.0000000,207260250.0000000
FUTSTKHAVELLS24-FEB-2026,1387.1000000,1377.7000000,1409.4000000,1376.7000000,1404.9000000,1404.9000000,1.2800000,20514.0000000,1332500.0000000,2665.0000000,1861928150.0000000
FUTSTKHAVELLS28-APR-2026,1401.3000000,1395.6000000,1420.0000000,1395.1000000,1417.6000000,1416.4000000,1.0700000,46.0000000,11000.0000000,22.0000000,15491200.0000000
FUTSTKJIOFIN24-FEB-2026,270.8500000,270.0000000,270.3500000,267.1000000,268.3500000,268.3500000,-0.9200000,64971.0000000,9712550.0000000,4133.0000000,2605822527.5000000
FUTSTKJIOFIN30-MAR-2026,272.5500000,272.1500000,272.1500000,268.9000000,270.0500000,270.0500000,-0.9100000,6472.0000000,2968050.0000000,1263.0000000,801842912.5000000
FUTSTKJIOFIN28-APR-2026,274.4000000,274.0500000,274.0500000,270.7000000,271.8500000,271.8500000,-0.9200000,903.0000000,239700.0000000,102.0000000,65120967.5000000
FUTSTKKPITTECH30-MAR-2026,960.9000000,957.6000000,959.1000000,888.0000000,892.1000000,892.1000000,-7.1500000,1733.0000000,432225.0000000,1017.0000000,391350200.0000000
FUTSTKKPITTECH24-FEB-2026,962.0000000,949.8000000,955.5000000,889.3000000,893.0000000,893.0000000,-7.1700000,10160.0000000,1899750.0000000,4470.0000000,1724348590.0000000
FUTSTKKPITTECH28-APR-2026,962.6000000,965.0000000,965.0000000,891.2000000,892.6000000,892.6000000,-7.2700000,398.0000000,85000.0000000,200.0000000,76995167.5000000
FUTSTKLTF30-MAR-2026,287.1500000,286.0000000,291.2500000,284.1000000,291.0000000,291.0000000,1.3400000,1336.0000000,1192500.0000000,530.0000000,344226937.5000000
FUTSTKLTF24-FEB-2026,288.0500000,287.4000000,292.3000000,284.7500000,292.0000000,292.0000000,1.3700000,23588.0000000,7976250.0000000,3545.0000000,2308549387.5000000
FUTSTKLTF28-APR-2026,287.2500000,286.7000000,290.8500000,285.8000000,290.2500000,290.2500000,1.0400000,140.0000000,72000.0000000,32.0000000,20761650.0000000
FUTSTKLUPIN24-FEB-2026,2214.4000000,2214.4000000,2227.7000000,2174.0000000,2213.5000000,2213.5000000,-0.0400000,18973.0000000,2170900.0000000,5108.0000000,4789158357.5000000
FUTSTKLUPIN28-APR-2026,2241.7000000,2245.1000000,2252.0000000,2218.4000000,2237.2000000,2237.2000000,-0.2000000,68.0000000,10625.0000000,25.0000000,23805907.5000000
FUTSTKLUPIN30-MAR-2026,2228.4000000,2228.4000000,2239.5000000,2190.0000000,2227.4000000,2227.4000000,-0.0400000,443.0000000,164900.0000000,388.0000000,365786365.0000000
