time,spot_close,fut_open,fut_high,fut_low,fut_close,bias,oi,fut_volume,bid,ask,oiperct_from_last_day,oiperct_from_last_candle,oi_change,last_price_change
1769940000,18107,18859.0,19071.0,18100.0,18430.0,323.0,11000,8000,0.0,0.0,0.0,0.0,0,0.0
1770026400,18978,18649.0,19195.0,18649.0,19139.0,161.0,11000,10000,0.0,0.0,0.0,0.0,0,709.0
1770112800,19701,19744.0,19940.0,19678.0,19839.0,138.0,12000,7000,0.0,0.0,9.09,9.09,1,700.0
1770199200,19043,19587.0,19587.0,19046.0,19046.0,3.0,17000,8000,0.0,0.0,41.67,41.67,5,-793.0
1770285600,19199,19020.0,19480.0,18987.0,19380.0,181.0,22000,10000,0.0,0.0,29.41,29.41,5,334.0
1770372000,21871,21000.0,22263.0,21000.0,22102.0,231.0,79000,133000,0.0,0.0,259.09,259.09,57,2722.0
1770631200,22511,22162.0,22700.0,22085.0,22689.0,178.0,96000,53000,0.0,0.0,21.52,21.52,17,587.0
1770717600,22457,22639.0,22811.0,22639.0,22680.0,223.0,95000,9000,0.0,0.0,-1.04,-1.04,-1,-9.0
1770804000,22731,22670.0,22998.0,22670.0,22915.0,184.0,102000,20000,0.0,0.0,7.37,7.37,7,235.0
1770890400,22702,23260.0,23260.0,22816.0,22895.0,193.0,102000,6000,0.0,0.0,0.0,0.0,0,-20.0
1770976800,22418,22757.0,22853.0,22485.0,22592.0,174.0,101000,27000,0.0,0.0,-0.98,-0.98,-1,-303.0
1771236000,22824,22692.0,23020.0,22692.0,22986.0,162.0,107000,12000,0.0,0.0,5.94,5.94,6,394.0
1771322400,22977,22920.0,23198.0,22920.0,23193.0,216.0,112000,9000,0.0,0.0,4.67,4.67,5,207.0
1771408800,23569,23256.0,23885.0,23206.0,23734.0,165.0,144000,73000,0.0,0.0,28.57,28.57,32,541.0
1771495200,22851,23395.0,23440.0,23016.0,23102.0,251.0,130000,60000,0.0,0.0,-9.72,-9.72,-14,-632.0
1771581600,23871,23402.0,24136.0,23402.0,24053.0,182.0,159000,79000,0.0,0.0,22.31,22.31,29,951.0
1772445600,25500,25400.0,26050.0,25300.0,25750.0,250.0,215000,145000,0.0,0.0,35.22,35.22,56,1697.0
1772618400,24500,24850.0,25080.0,24485.0,24660.0,160.0,214000,136000,0.0,0.0,-0.47,-0.47,-1,-1090.0
1772704800,25305,25065.0,25650.0,25065.0,25455.0,150.0,220000,125000,0.0,0.0,2.8,2.8,6,795.0
1772791200,25860,25510.0,26390.0,25510.0,26055.0,195.0,238000,135000,0.0,0.0,8.18,8.18,18,600.0
1773050400,25160,25325.0,25420.0,24615.0,25380.0,220.0,223000,127000,0.0,0.0,-6.3,-6.3,-15,-675.0
1773136800,25225,26150.0,26475.0,25135.0,25420.0,195.0,249000,214000,0.0,0.0,11.66,11.66,26,40.0
1773223200,24955,25495.0,25760.0,25000.0,25140.0,185.0,245000,92000,0.0,0.0,-1.61,-1.61,-4,-280.0
1773309600,24880,24775.0,25495.0,24630.0,25085.0,205.0,244000,172000,0.0,0.0,-0.41,-0.41,-1,-55.0
1773396000,24165,25250.0,25270.0,24285.0,24355.0,190.0,244000,180000,0.0,0.0,0.0,0.0,0,-730.0
1773655200,24205,24410.0,24545.0,23625.0,24395.0,190.0,255000,151000,0.0,0.0,4.51,4.51,11,40.0
1773741600,24710,24495.0,24945.0,24395.0,24830.0,120.0,254000,121000,0.0,0.0,-0.39,-0.39,-1,435.0
