callOi,expiryData,indiavixData,optionsChain,putOi,fetched_datetime
20012000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 1317000, ""option_type"": ""PE"", ""strike_price"": 3700, ""oich"": 1317000}, {""ask"": 0, ""bid"": 0, ""oi"": 1412000, ""option_type"": ""CE"", ""strike_price"": 3900, ""oich"": 1412000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 450000, ""option_type"": ""PE"", ""strike_price"": 3300, ""oich"": 450000}, {""ask"": 0, ""bid"": 0, ""oi"": 925000, ""option_type"": ""PE"", ""strike_price"": 3400, ""oich"": 925000}, {""ask"": 0, ""bid"": 0, ""oi"": 181000, ""option_type"": ""CE"", ""strike_price"": 3500, ""oich"": 181000}, {""ask"": 0, ""bid"": 0, ""oi"": 757000, ""option_type"": ""CE"", ""strike_price"": 4100, ""oich"": 757000}, {""ask"": 0, ""bid"": 0, ""oi"": 1615000, ""option_type"": ""CE"", ""strike_price"": 3750, ""oich"": 1615000}, {""ask"": 0, ""bid"": 0, ""oi"": 282000, ""option_type"": ""PE"", ""strike_price"": 3900, ""oich"": 282000}, {""ask"": 0, ""bid"": 0, ""oi"": 803000, ""option_type"": ""CE"", ""strike_price"": 3950, ""oich"": 803000}, {""ask"": 0, ""bid"": 0, ""oi"": 4185000, ""option_type"": ""CE"", ""strike_price"": 3800, ""oich"": 4185000}, {""ask"": 0, ""bid"": 0, ""oi"": 8000, ""option_type"": ""CE"", ""strike_price"": 3450, ""oich"": 8000}, {""ask"": 0, ""bid"": 0, ""oi"": 75000, ""option_type"": ""CE"", ""strike_price"": 3400, ""oich"": 75000}, {""ask"": 0, ""bid"": 0, ""oi"": 168000, ""option_type"": ""PE"", ""strike_price"": 3350, ""oich"": 168000}, {""ask"": 0, ""bid"": 0, ""oi"": 147000, ""option_type"": ""CE"", ""strike_price"": 4400, ""oich"": 147000}, {""ask"": 0, ""bid"": 0, ""oi"": 1929000, ""option_type"": ""CE"", ""strike_price"": 4000, ""oich"": 1929000}, {""ask"": 0, ""bid"": 0, ""oi"": 61000, ""option_type"": ""PE"", ""strike_price"": 3250, ""oich"": 61000}, {""ask"": 0, ""bid"": 0, ""oi"": 498000, ""option_type"": ""PE"", ""strike_price"": 3550, ""oich"": 498000}, {""ask"": 0, ""bid"": 0, ""oi"": 1414000, ""option_type"": ""PE"", ""strike_price"": 3650, ""oich"": 1414000}, {""ask"": 0, ""bid"": 0, ""oi"": 2019000, ""option_type"": ""CE"", ""strike_price"": 3850, ""oich"": 2019000}, {""ask"": 0, ""bid"": 0, ""oi"": 69000, ""option_type"": ""PE"", ""strike_price"": 3950, ""oich"": 69000}, {""ask"": 0, ""bid"": 0, ""oi"": 239000, ""option_type"": ""CE"", ""strike_price"": 4050, ""oich"": 239000}, {""ask"": 0, ""bid"": 0, ""oi"": 27000, ""option_type"": ""PE"", ""strike_price"": 4100, ""oich"": 27000}, {""ask"": 0, ""bid"": 0, ""oi"": 646000, ""option_type"": ""PE"", ""strike_price"": 3800, ""oich"": 646000}, {""ask"": 0, ""bid"": 0, ""oi"": 1661000, ""option_type"": ""PE"", ""strike_price"": 3600, ""oich"": 1661000}, {""ask"": 0, ""bid"": 0, ""oi"": 511000, ""option_type"": ""PE"", ""strike_price"": 3450, ""oich"": 511000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3200, ""oich"": 1000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4300, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""CE"", ""strike_price"": 4150, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 113000, ""option_type"": ""CE"", ""strike_price"": 3550, ""oich"": 113000}, {""ask"": 0, ""bid"": 0, ""oi"": 1084000, ""option_type"": ""PE"", ""strike_price"": 3500, ""oich"": 1084000}, {""ask"": 0, ""bid"": 0, ""oi"": 228000, ""option_type"": ""PE"", ""strike_price"": 3200, ""oich"": 228000}, {""ask"": 0, ""bid"": 0, ""oi"": 110000, ""option_type"": ""CE"", ""strike_price"": 4300, ""oich"": 110000}, {""ask"": 0, ""bid"": 0, ""oi"": 135000, ""option_type"": ""PE"", ""strike_price"": 3100, ""oich"": 135000}, {""ask"": 0, ""bid"": 0, ""oi"": 183000, ""option_type"": ""CE"", ""strike_price"": 3100, ""oich"": 183000}, {""ask"": 0, ""bid"": 0, ""oi"": 694000, ""option_type"": ""CE"", ""strike_price"": 3600, ""oich"": 694000}, {""ask"": 0, ""bid"": 0, ""oi"": 9000, ""option_type"": ""CE"", ""strike_price"": 3300, ""oich"": 9000}, {""ask"": 0, ""bid"": 0, ""oi"": 68000, ""option_type"": ""PE"", ""strike_price"": 4000, ""oich"": 68000}, {""ask"": 0, ""bid"": 0, ""oi"": 535000, ""option_type"": ""CE"", ""strike_price"": 4200, ""oich"": 535000}, {""ask"": 0, ""bid"": 0, ""oi"": 613000, ""option_type"": ""PE"", ""strike_price"": 3750, ""oich"": 613000}, {""ask"": 0, ""bid"": 0, ""oi"": 3544000, ""option_type"": ""CE"", ""strike_price"": 3700, ""oich"": 3544000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""CE"", ""strike_price"": 3250, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 249000, ""option_type"": ""PE"", ""strike_price"": 3850, ""oich"": 249000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""CE"", ""strike_price"": 3350, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 5000, ""option_type"": ""PE"", ""strike_price"": 4050, ""oich"": 5000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 4200, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 1449000, ""option_type"": ""CE"", ""strike_price"": 3650, ""oich"": 1449000}]",10413000,2026-01-19
20180000,,,"[{""ask"": 0, ""bid"": 0, ""oi"": 61000, ""option_type"": ""PE"", ""strike_price"": 4000, ""oich"": -7000}, {""ask"": 0, ""bid"": 0, ""oi"": 67000, ""option_type"": ""CE"", ""strike_price"": 3100, ""oich"": -116000}, {""ask"": 0, ""bid"": 0, ""oi"": 140000, ""option_type"": ""PE"", ""strike_price"": 3100, ""oich"": 5000}, {""ask"": 0, ""bid"": 0, ""oi"": 4000, ""option_type"": ""CE"", ""strike_price"": 3300, ""oich"": -5000}, {""ask"": 0, ""bid"": 0, ""oi"": 1300000, ""option_type"": ""CE"", ""strike_price"": 3600, ""oich"": 606000}, {""ask"": 0, ""bid"": 0, ""oi"": 98000, ""option_type"": ""CE"", ""strike_price"": 4300, ""oich"": -12000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4300, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""CE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 610000, ""option_type"": ""PE"", ""strike_price"": 3800, ""oich"": -36000}, {""ask"": 0, ""bid"": 0, ""oi"": 1639000, ""option_type"": ""PE"", ""strike_price"": 3600, ""oich"": -22000}, {""ask"": 0, ""bid"": 0, ""oi"": 576000, ""option_type"": ""PE"", ""strike_price"": 3450, ""oich"": 65000}, {""ask"": 0, ""bid"": 0, ""oi"": 1000, ""option_type"": ""CE"", ""strike_price"": 3200, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 694000, ""option_type"": ""CE"", ""strike_price"": 4100, ""oich"": -63000}, {""ask"": 0, ""bid"": 0, ""oi"": 184000, ""option_type"": ""CE"", ""strike_price"": 3500, ""oich"": 3000}, {""ask"": 0, ""bid"": 0, ""oi"": 950000, ""option_type"": ""PE"", ""strike_price"": 3400, ""oich"": 25000}, {""ask"": 0, ""bid"": 0, ""oi"": 416000, ""option_type"": ""PE"", ""strike_price"": 3300, ""oich"": -34000}, {""ask"": 0, ""bid"": 0, ""oi"": 744000, ""option_type"": ""CE"", ""strike_price"": 3950, ""oich"": -59000}, {""ask"": 0, ""bid"": 0, ""oi"": 263000, ""option_type"": ""PE"", ""strike_price"": 3900, ""oich"": -19000}, {""ask"": 0, ""bid"": 0, ""oi"": 1846000, ""option_type"": ""CE"", ""strike_price"": 3750, ""oich"": 231000}, {""ask"": 0, ""bid"": 0, ""oi"": 3125000, ""option_type"": ""CE"", ""strike_price"": 3700, ""oich"": -419000}, {""ask"": 0, ""bid"": 0, ""oi"": 519000, ""option_type"": ""CE"", ""strike_price"": 4200, ""oich"": -16000}, {""ask"": 0, ""bid"": 0, ""oi"": 579000, ""option_type"": ""PE"", ""strike_price"": 3750, ""oich"": -34000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""CE"", ""strike_price"": 3250, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1189000, ""option_type"": ""CE"", ""strike_price"": 3900, ""oich"": -223000}, {""ask"": 0, ""bid"": 0, ""oi"": 1291000, ""option_type"": ""PE"", ""strike_price"": 3700, ""oich"": -26000}, {""ask"": 0, ""bid"": 0, ""oi"": 1490000, ""option_type"": ""CE"", ""strike_price"": 3650, ""oich"": 41000}, {""ask"": 0, ""bid"": 0, ""oi"": 0, ""option_type"": ""PE"", ""strike_price"": 4150, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 73000, ""option_type"": ""CE"", ""strike_price"": 3400, ""oich"": -2000}, {""ask"": 0, ""bid"": 0, ""oi"": 129000, ""option_type"": ""PE"", ""strike_price"": 3350, ""oich"": -39000}, {""ask"": 0, ""bid"": 0, ""oi"": 4729000, ""option_type"": ""CE"", ""strike_price"": 3800, ""oich"": 544000}, {""ask"": 0, ""bid"": 0, ""oi"": 19000, ""option_type"": ""CE"", ""strike_price"": 3450, ""oich"": 11000}, {""ask"": 0, ""bid"": 0, ""oi"": 236000, ""option_type"": ""PE"", ""strike_price"": 3850, ""oich"": -13000}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""CE"", ""strike_price"": 3350, ""oich"": 2000}, {""ask"": 0, ""bid"": 0, ""oi"": 5000, ""option_type"": ""PE"", ""strike_price"": 4050, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 2000, ""option_type"": ""PE"", ""strike_price"": 4200, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 206000, ""option_type"": ""PE"", ""strike_price"": 3200, ""oich"": -22000}, {""ask"": 0, ""bid"": 0, ""oi"": 981000, ""option_type"": ""PE"", ""strike_price"": 3500, ""oich"": -103000}, {""ask"": 0, ""bid"": 0, ""oi"": 164000, ""option_type"": ""CE"", ""strike_price"": 3550, ""oich"": 51000}, {""ask"": 0, ""bid"": 0, ""oi"": 74000, ""option_type"": ""PE"", ""strike_price"": 3250, ""oich"": 13000}, {""ask"": 0, ""bid"": 0, ""oi"": 479000, ""option_type"": ""PE"", ""strike_price"": 3550, ""oich"": -19000}, {""ask"": 0, ""bid"": 0, ""oi"": 1227000, ""option_type"": ""PE"", ""strike_price"": 3650, ""oich"": -187000}, {""ask"": 0, ""bid"": 0, ""oi"": 1882000, ""option_type"": ""CE"", ""strike_price"": 3850, ""oich"": -137000}, {""ask"": 0, ""bid"": 0, ""oi"": 69000, ""option_type"": ""PE"", ""strike_price"": 3950, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 1682000, ""option_type"": ""CE"", ""strike_price"": 4000, ""oich"": -247000}, {""ask"": 0, ""bid"": 0, ""oi"": 217000, ""option_type"": ""CE"", ""strike_price"": 4050, ""oich"": -22000}, {""ask"": 0, ""bid"": 0, ""oi"": 27000, ""option_type"": ""PE"", ""strike_price"": 4100, ""oich"": 0}, {""ask"": 0, ""bid"": 0, ""oi"": 147000, ""option_type"": ""CE"", ""strike_price"": 4400, ""oich"": 0}]",9960000,2026-01-20
